XGB_Predicted_V1,XGB_Predicted_V2,XGB_Predicted_V3
2416.3533,2416.71,2417.1162
2414.991,2414.8635,2415.4492
2414.0974,2413.9155,2414.0615
2415.5237,2415.5513,2416.703
2415.862,2416.4282,2416.284
2417.4897,2418.4924,2418.5757
2418.1667,2419.3208,2418.9377
2418.2632,2419.9648,2419.3818
2425.5095,2426.008,2426.3918
2332.9888,2337.801,2347.4556
2300.0496,2304.2083,2319.7068
2285.9338,2288.4355,2308.9202
2282.141,2288.134,2305.2947
2279.4119,2282.647,2303.3623
2277.8896,2283.0732,2303.67
2274.8782,2280.629,2300.1238
2274.7703,2283.0857,2301.4924
2283.962,2289.8267,2307.3164
2297.9365,2301.5332,2315.117
2393.8816,2392.7935,2391.3538
2390.5442,2390.2754,2389.9988
2402.3208,2402.44,2402.073
2402.1504,2402.6992,2402.6304
2402.7498,2402.995,2403.099
2402.3652,2402.0928,2402.6882
2402.122,2401.8462,2402.3098
2402.2546,2402.1448,2402.554
2402.6814,2403.168,2402.9756
2403.0652,2402.9673,2402.611
2404.101,2403.561,2403.422
2404.5903,2404.5981,2403.912
2405.5645,2406.3792,2404.766
2414.189,2414.3079,2414.3381
2432.1318,2429.7825,2430.8052
2360.8528,2365.2637,2372.8699
2310.0613,2312.4705,2332.2634
2323.0383,2320.862,2324.204
2306.5166,2305.656,2305.903
2276.8335,2278.2712,2277.3577
2274.143,2275.8826,2276.3682
2273.5125,2278.0742,2295.6528
2282.915,2286.3066,2302.7937
2298.6287,2299.3865,2310.4456
2375.3726,2367.2979,2366.7776
2403.7666,2403.5942,2404.5266
2415.9585,2416.7393,2416.473
2416.1042,2416.4941,2416.7883
2416.8933,2417.434,2417.6272
2416.5085,2416.9072,2417.083
2415.3828,2415.0608,2415.335
2414.7358,2414.497,2414.9578
2416.5076,2418.041,2418.3027
2417.4448,2418.7896,2418.0562
2418.285,2419.7983,2419.9812
2419.4136,2419.6707,2419.8691
2419.6626,2420.1243,2420.3132
2429.5964,2419.1074,2419.2654
2337.3704,2341.8376,2337.8384
2299.8047,2296.2017,2297.2004
2282.71,2282.026,2282.858
2279.4475,2279.334,2281.8445
2276.1816,2278.284,2276.7173
2275.295,2277.3542,2279.062
2274.0425,2274.3088,2275.494
2273.885,2273.1104,2273.6372
2273.2627,2272.65,2273.776
2297.062,2294.7278,2295.8313
2373.4275,2366.8057,2365.8826
2403.6196,2403.4707,2404.3171
2415.2988,2416.2163,2416.264
2414.7173,2415.0498,2415.5852
2414.6238,2414.5457,2414.9258
2414.239,2413.7996,2414.3816
2406.2405,2405.3545,2405.9463
2402.8,2401.6235,2402.553
2401.9492,2402.1333,2402.6106
2402.192,2402.41,2402.0967
2403.3425,2403.0037,2403.028
2403.8318,2404.045,2403.5183
2405.1135,2405.9922,2404.648
2415.65,2407.8135,2404.1516
2414.9475,2404.7195,2401.1816
2328.708,2328.866,2328.9568
2310.0676,2310.6934,2313.5278
2289.449,2287.3372,2289.4258
2277.2876,2279.2354,2279.4817
2319.471,2314.6482,2319.0818
2296.185,2297.3765,2297.9287
2301.0662,2300.3347,2302.5042
2330.3633,2327.4592,2325.035
2373.993,2360.6848,2364.0547
2373.577,2364.5945,2365.5618
2389.303,2389.503,2389.018
2401.3904,2401.5325,2401.5984
2401.7847,2402.288,2402.1794
2401.691,2401.741,2401.4482
2401.1797,2401.4646,2400.9043
2400.55,2400.3616,2400.145
2399.9443,2399.546,2399.7334
2400.0354,2399.954,2399.8816
2400.4697,2399.9517,2399.5718
2403.1917,2401.7847,2401.1577
2403.656,2403.6548,2403.2441
2404.388,2403.795,2403.8904
2409.536,2401.9885,2401.4265
2412.38,2401.3115,2400.1108
2350.9377,2352.8418,2350.8203
2330.9138,2329.0286,2327.8691
2322.336,2318.3394,2321.7222
2297.2617,2298.3818,2294.7317
2270.9656,2273.9639,2270.7324
2269.6753,2271.3955,2268.3718
2269.7598,2268.062,2266.522
2271.2756,2266.7903,2267.5076
2355.6458,2350.2432,2352.9531
2373.7102,2364.6084,2365.006
2388.6465,2389.3416,2389.8164
2402.4749,2402.0078,2401.9004
2402.3518,2402.1362,2401.8645
2402.258,2401.589,2401.1338
2401.747,2401.072,2400.5894
2402.4946,2401.269,2401.9165
2401.7966,2402.0605,2402.6094
2401.469,2402.3218,2401.9282
2402.965,2403.3118,2402.709
2404.0012,2403.9055,2403.52
2404.4905,2404.848,2404.1436
2405.25,2405.5396,2405.7566
2417.1765,2415.7175,2417.7368
2415.6099,2406.0571,2406.903
2332.795,2336.731,2335.9468
2310.49,2311.956,2314.7986
2307.7158,2304.203,2303.8438
2289.9238,2289.6685,2289.0479
2283.8413,2282.1482,2283.8982
2274.5996,2275.3167,2274.2249
2275.9155,2276.032,2274.7285
2296.4612,2294.9492,2295.7288
2376.3723,2365.516,2365.5598
2373.8806,2365.1643,2364.1294
2391.9521,2391.5896,2392.6304
2402.5354,2402.4602,2403.2283
2402.3647,2402.4905,2403.2568
2402.2715,2401.7812,2402.4348
2401.5784,2401.112,2401.8904
2401.3245,2401.1665,2401.5122
2400.6104,2400.371,2400.9485
2397.4048,2398.6274,2397.1587
2401.4143,2401.249,2400.7869
2402.7588,2402.3953,2401.7734
2403.248,2403.1313,2402.2634
2403.5837,2403.8008,2403.2231
2401.294,2402.3792,2403.2546
2412.4302,2412.0208,2413.627
2348.561,2350.1006,2359.2156
2310.997,2310.3567,2328.6047
2281.9016,2284.5374,2305.046
2330.2378,2327.6501,2345.0588
2308.5217,2313.6548,2328.1494
2314.3977,2316.2979,2332.2312
2309.7957,2313.423,2327.008
2290.2026,2295.4739,2310.7144
2341.3254,2347.7683,2349.099
2395.9963,2396.2825,2394.2224
2391.618,2391.893,2393.3918
2402.8933,2403.4978,2404.2158
2402.307,2403.2554,2404.0684
2402.5713,2402.8247,2403.5676
2402.1865,2402.0786,2403.0234
2401.9329,2401.832,2402.645
2401.9507,2401.8057,2402.2131
2402.3774,2402.8289,2402.6348
2403.0598,2403.0684,2402.5803
2405.1455,2407.7793,2404.957
2416.1904,2416.3137,2416.3271
2416.2869,2416.9578,2416.7712
2417.5906,2418.6562,2418.4946
2361.4653,2366.525,2370.9182
2355.7742,2357.8948,2363.7676
2313.7913,2315.9297,2332.7842
2290.5742,2297.5764,2314.9595
2287.213,2291.8264,2312.1157
2296.6638,2295.6843,2294.2422
2278.4844,2278.58,2276.1514
2275.447,2276.7515,2277.0574
2299.7344,2299.569,2300.0938
2397.681,2386.8323,2384.962
2401.4756,2402.3523,2403.5857
2403.941,2404.305,2404.3782
2415.7559,2416.6047,2416.4058
2415.9016,2416.3596,2416.434
2415.808,2415.8076,2415.8184
2414.512,2414.14,2414.5232
2413.0044,2412.1157,2413.2483
2403.1782,2402.7273,2402.816
2403.6055,2403.5923,2403.2378
2407.443,2407.5115,2407.0925
2414.6848,2414.4434,2415.1506
2415.1738,2414.7378,2415.6409
2416.5347,2417.2222,2416.8384
2428.4902,2416.6025,2413.505
2430.4482,2418.2043,2417.629
2352.1255,2353.4822,2352.0342
2332.5632,2333.7722,2336.0444
2338.065,2339.197,2340.2317
2330.5278,2332.405,2333.577
2332.728,2331.6995,2333.1558
2337.1204,2336.717,2334.6062
2300.791,2302.5989,2300.0066
2340.482,2338.2913,2337.1414
2399.2634,2390.9565,2385.3254
2399.1707,2388.0881,2387.7693
2420.2456,2417.6902,2419.3538
2417.0674,2418.337,2417.914
2416.9868,2418.1572,2417.9426
2416.0105,2415.9905,2416.1726
2415.626,2415.2441,2415.3413
2412.9565,2412.1897,2413.323
2403.072,2402.004,2402.7637
2402.7188,2402.5137,2402.821
2403.153,2402.5112,2402.4023
2405.0842,2402.9731,2403.058
2405.5737,2404.43,2404.1882
2406.0432,2404.9287,2404.8342
2418.473,2417.3489,2418.895
2417.0063,2414.2722,2418.1047
2361.7932,2365.7698,2371.7974
2327.3984,2328.1736,2344.2676
2328.0327,2327.3123,2343.6833
2318.441,2319.8748,2336.6965
2326.73,2325.4727,2325.0605
2325.617,2328.6692,2327.8271
2317.5728,2316.3987,2315.492
2341.1023,2338.1875,2337.523
2396.3518,2387.5325,2384.4128
2396.3289,2387.1,2386.2222
2403.2896,2403.9983,2404.1748
2414.3875,2415.2947,2415.5132
2406.962,2407.0234,2407.3188
2404.2688,2405.597,2405.0547
2403.217,2404.2322,2403.082
2402.1907,2401.7605,2402.496
2401.7537,2401.4958,2402.0554
2401.9685,2403.4604,2402.5562
2402.39,2402.5422,2402.372
2403.4197,2403.136,2403.304
2403.9092,2404.177,2403.794
2404.616,2405.7393,2404.4402
2416.898,2415.6465,2416.2483
2344.1665,2347.74,2343.8577
2289.1877,2285.2007,2288.3623
2275.3267,2274.7764,2273.4563
2274.1575,2273.932,2273.8225
2279.5388,2279.8022,2281.9307
2292.3723,2291.3308,2290.926
2276.9531,2278.804,2278.6401
2277.6914,2276.227,2275.4604
2331.764,2332.4043,2329.1099
2375.2795,2367.641,2366.58
2375.2302,2364.7852,2364.8464
2401.5623,2401.6472,2402.5974
2402.5085,2402.5515,2403.9749
2402.8022,2402.9634,2404.052
2403.1477,2402.6167,2403.416
2402.945,2403.5764,2404.0627
2402.702,2403.6052,2402.4932
2401.222,2401.0723,2401.874
2401.4238,2401.8662,2402.2957
2402.6414,2402.348,2402.0842
2403.3801,2404.0344,2403.9468
2413.4763,2413.262,2414.3599
2405.211,2406.1638,2405.8171
2413.4924,2403.5352,2401.6387
2413.9597,2401.1567,2399.9988
2334.536,2332.6372,2333.6506
2286.1357,2283.4126,2286.3076
2273.9111,2275.2368,2275.7788
2276.8835,2277.2507,2277.7075
2274.931,2274.2026,2277.2449
2275.057,2275.6262,2276.6353
2272.141,2273.4119,2272.186
2268.2117,2265.7593,2268.3237
2329.5608,2331.0254,2325.285
2360.9465,2350.5178,2354.3945
2387.399,2387.4238,2384.9998
2387.5576,2389.1406,2387.408
2386.4336,2389.6785,2387.986
2386.34,2389.1313,2387.2551
2386.6455,2387.4998,2386.1719
2387.7983,2388.8794,2387.698
2388.8423,2388.8052,2388.7852
2388.9106,2389.114,2388.573
2389.7075,2389.5127,2388.204
2391.5388,2390.2856,2389.897
2391.1074,2391.6992,2389.0315
2392.311,2392.3948,2391.4749
2400.0698,2401.5408,2400.1226
2413.4185,2413.6274,2414.5107
2343.7864,2346.3296,2356.7327
2289.0305,2292.1362,2311.5632
2289.2927,2291.2683,2311.9714
2320.809,2320.7905,2337.2295
2317.7915,2317.576,2336.832
2321.374,2319.2324,2336.3557
2343.4219,2339.0698,2350.1626
2302.1296,2303.92,2318.0203
2394.5234,2393.6714,2393.5935
2394.4854,2392.9417,2392.199
2392.5369,2391.0715,2390.3948
2392.273,2392.7166,2393.5696
2391.1084,2392.334,2393.6726
2392.3665,2393.0903,2393.7878
2401.5784,2401.413,2401.8904
2401.3245,2400.8345,2401.3367
2396.895,2397.9897,2397.9666
2400.9265,2401.0088,2401.0967
2401.4143,2401.2803,2400.9624
2402.7588,2402.2563,2402.1382
2404.052,2404.5571,2403.798
2403.5837,2403.662,2403.588
2359.9556,2363.6912,2367.4668
2307.512,2309.393,2327.9114
2284.9458,2285.4912,2290.305
2272.3342,2274.7385,2272.2231
2274.5767,2276.1191,2274.7947
2275.784,2275.6104,2276.998
2275.6235,2274.4536,2274.67
2272.4731,2274.096,2274.457
2269.958,2272.0908,2274.4067
2272.8137,2276.875,2294.1506
2285.3623,2289.117,2301.7583
2378.745,2379.5266,2379.0947
2390.435,2390.3845,2389.2039
2391.9387,2392.8757,2393.2783
2391.8882,2392.906,2393.3813
2391.7947,2392.359,2392.9688
2389.9873,2390.9795,2391.3718
2390.0615,2390.3137,2390.9934
2390.0793,2390.2874,2390.7178
2392.5657,2393.641,2392.6304
2397.9043,2398.5667,2397.1895
2402.948,2402.1086,2401.438
2403.4373,2402.8218,2401.9282
2403.773,2403.3523,2403.2524
2415.9756,2415.979,2416.1301
2416.2917,2413.1038,2415.4172
2345.7666,2346.1125,2353.4326
2318.159,2317.8862,2321.0427
2311.5193,2311.0623,2311.0925
2308.7317,2307.3162,2311.7864
2326.8225,2322.0864,2324.7505
2323.401,2321.4236,2320.8762
2302.6084,2302.6812,2303.7747
2287.6873,2289.1677,2287.936
2293.919,2292.68,2291.9036
2366.5947,2354.2615,2356.0303
2387.716,2386.7305,2385.129
2390.4465,2391.048,2389.885
2390.6536,2392.2383,2391.3157
2390.0881,2391.16,2390.5024
2389.062,2389.4568,2389.8484
2388.78,2388.6094,2389.6003
2388.0444,2387.6238,2387.755
2388.8218,2388.406,2388.0652
2388.8535,2388.3313,2387.4634
2390.8018,2390.388,2388.1123
2391.291,2391.333,2388.302
2389.8071,2390.3594,2388.386
2386.7212,2375.723,2382.1047
2384.9531,2376.4492,2378.3164
2300.454,2302.726,2304.5083
2289.7356,2290.0715,2290.3057
2277.8176,2278.7827,2277.8206
2301.9614,2302.0884,2304.3044
2314.318,2313.6218,2316.5046
2307.284,2308.831,2309.6558
2324.4805,2324.7585,2322.248
2331.4517,2332.063,2324.3604
2366.63,2353.4014,2361.3352
2366.4805,2355.041,2362.6997
2385.3884,2382.6658,2380.662
2391.9722,2392.5852,2392.244
2392.312,2393.3154,2393.4412
2391.1042,2391.936,2391.976
2397.449,2398.6863,2397.6492
2393.1345,2393.6375,2392.8123
2390.7766,2389.7844,2391.7605
2390.1511,2390.498,2392.039
2393.4993,2392.4495,2392.2778
2391.5337,2391.7632,2390.4924
2393.8882,2394.6956,2391.7368
2403.9038,2403.0596,2403.019
2410.6177,2410.8423,2411.4543
2326.601,2324.9976,2337.7495
2295.5176,2297.999,2314.7803
2347.2334,2346.996,2356.3096
2273.3584,2279.398,2299.392
2310.4714,2312.8198,2327.3635
2325.8833,2323.327,2337.3367
2277.1277,2285.6602,2304.5425
2309.4187,2310.314,2325.7283
2402.0928,2400.0376,2400.1008
2409.3445,2408.5469,2408.2842
2406.6924,2407.0461,2406.7048
2403.2896,2403.9983,2404.1748
2415.2988,2416.2163,2416.264
2414.7173,2415.0498,2415.5417
2414.6238,2414.5457,2414.9258
2414.239,2413.7996,2414.3816
2413.9958,2413.616,2414.1692
2412.2883,2411.3418,2412.6902
2406.0872,2406.4233,2407.092
2414.2769,2414.8904,2415.6082
2416.1367,2416.4058,2416.8174
2416.626,2416.7046,2417.2263
2417.094,2417.4788,2417.4648
2359.685,2364.734,2370.162
2313.9429,2312.9307,2314.4646
2284.1438,2285.0952,2286.842
2277.2983,2277.1936,2281.2893
2274.798,2280.6465,2299.4758
2278.7344,2277.8625,2283.312
2277.7178,2276.702,2278.596
2273.3552,2273.8892,2276.3457
2268.2063,2275.1187,2291.4155
2269.6462,2275.6003,2294.029
2289.1667,2289.54,2307.0354
2349.0151,2351.5798,2355.5886
2389.0564,2389.989,2389.2854
2402.528,2402.7075,2403.9207
2402.4646,2402.6794,2403.939
2402.3647,2402.1323,2403.208
2401.97,2401.4946,2402.3882
2401.727,2401.2483,2402.01
2401.222,2401.0723,2401.874
2401.6963,2401.8662,2402.2957
2401.6663,2401.7314,2401.601
2403.3918,2402.9417,2403.016
2405.2068,2404.9155,2404.515
2404.454,2403.9226,2404.309
2358.5867,2363.1086,2368.477
2310.446,2310.6626,2311.2654
2278.0344,2277.6602,2279.6458
2269.2913,2270.1587,2267.7368
2272.1138,2272.213,2272.9844
2271.5464,2272.1519,2273.0356
2272.8071,2272.5854,2273.6523
2267.039,2268.8174,2267.919
2267.4546,2268.368,2266.5183
2267.6377,2267.8953,2267.103
2279.8684,2280.7676,2282.2002
2340.996,2335.0107,2332.8496
2381.3787,2380.905,2380.314
2387.5576,2389.7656,2388.2744
2388.3738,2389.408,2388.1628
2389.004,2389.0488,2388.6772
2389.9282,2389.8271,2391.084
2390.0024,2390.672,2390.9417
2391.8774,2392.6262,2392.9468
2392.7107,2393.0654,2393.257
2401.6445,2401.3499,2401.078
2403.1973,2402.4797,2402.0645
2403.6865,2403.7405,2402.9194
2404.446,2404.4321,2404.0435
2362.1675,2363.8054,2367.5027
2307.0825,2308.2788,2323.5059
2280.9883,2285.6367,2307.2825
2273.12,2279.616,2300.4382
2276.1465,2283.3408,2303.0957
2274.8333,2282.2048,2302.4348
2276.9773,2283.3186,2302.668
2273.959,2280.58,2301.2422
2267.522,2269.4834,2267.943
2270.4143,2269.964,2269.9734
2280.5173,2282.8027,2282.663
2338.124,2335.733,2330.8867
2369.1582,2354.2883,2362.5977
2396.0369,2393.1118,2394.5378
2390.0627,2390.7188,2390.5134
2389.9692,2390.1714,2390.1008
2389.4902,2389.3857,2389.3745
2389.5645,2389.1394,2389.122
2388.3694,2389.0703,2389.1392
2389.203,2390.0132,2389.4495
2390.2756,2390.0774,2389.7544
2390.0537,2390.673,2389.4548
2391.7285,2392.403,2391.0112
2393.8198,2393.409,2393.8328
2362.584,2365.5972,2369.3074
2318.283,2315.9792,2317.503
2277.107,2276.9907,2277.6714
2274.5037,2274.995,2274.938
2275.4524,2275.667,2275.0486
2275.9175,2274.932,2274.8882
2275.421,2274.645,2275.1328
2272.771,2274.267,2276.9712
2272.7368,2277.7766,2292.7512
2309.3245,2308.0225,2322.5215
2382.1042,2380.8518,2380.9783
2378.3904,2377.2842,2378.1687
2376.7334,2377.1577,2377.443
2390.3662,2392.2534,2390.3267
2389.554,2390.6228,2390.567
2388.4988,2389.2952,2389.226
2387.685,2388.1863,2389.2173
2388.6985,2388.1345,2389.46
2389.0042,2389.6506,2389.4106
2389.727,2390.5417,2389.8054
2401.454,2401.2632,2400.4517
2402.948,2402.1086,2401.438
2403.4373,2402.984,2401.4905
2403.773,2403.3523,2403.2524
2413.256,2413.0227,2414.5393
2414.681,2402.0637,2402.061
2353.7278,2352.1504,2351.6252
2279.2424,2280.2417,2279.5076
2274.4128,2274.2961,2273.8474
2272.0212,2272.6472,2272.3113
2274.8955,2274.5195,2274.1624
2274.5051,2274.44,2274.53
2272.231,2278.3008,2298.5476
2271.0493,2277.6328,2294.2773
2284.0652,2287.7395,2305.4978
2338.117,2342.782,2343.0356
2391.2332,2391.7817,2391.0242
2398.4558,2399.5806,2399.353
2392.8887,2393.6172,2393.574
2402.057,2401.9236,2401.6326
2401.3635,2400.9883,2401.264
2401.1204,2400.7107,2400.71
2397.4329,2399.1875,2398.1611
2401.569,2401.6567,2401.1567
2401.9526,2401.4773,2401.0222
2403.297,2402.4536,2401.3955
2404.073,2404.0964,2403.682
2404.4087,2404.4648,2404.6416
2413.3853,2414.966,2414.0056
2414.5557,2413.2236,2414.224
2361.2356,2364.5671,2372.5647
2363.7603,2365.193,2372.9282
2342.8916,2342.5352,2355.6228
2302.8733,2306.2563,2324.234
2278.4692,2285.6765,2303.6956
2274.234,2280.1953,2299.5562
2275.023,2282.06,2301.172
2270.9006,2277.388,2294.4695
2285.9985,2289.4507,2306.6245
2340.098,2345.8936,2343.701
2390.9036,2391.3225,2389.6821
2398.701,2400.1697,2399.7483
2402.4543,2402.82,2402.7585
2392.6147,2393.659,2393.5566
2401.6675,2401.3062,2401.4836
2401.4243,2400.9248,2401.2808
2401.2903,2400.6155,2400.975
2398.1414,2398.8806,2397.8625
2402.0408,2401.0212,2400.8135
2403.3853,2401.9976,2402.1096
2404.6785,2404.3022,2403.7695
2404.2102,2403.5374,2403.5596
2414.6338,2414.618,2415.3438
2308.3838,2311.3394,2326.1013
2281.3892,2289.6335,2309.8645
2271.8696,2279.6423,2295.5698
2275.6887,2282.4795,2301.3845
2274.7688,2279.9854,2299.1821
2274.111,2273.3738,2276.8984
2272.406,2278.3708,2293.7065
2272.248,2280.2842,2296.9307
2270.1365,2277.5674,2295.2986
2287.5708,2289.862,2306.5293
2339.0881,2345.036,2344.2131
2385.6143,2383.2478,2381.3655
2394.996,2392.899,2393.8647
2394.2085,2392.929,2393.968
2389.155,2390.4944,2389.1006
2388.462,2389.272,2388.5564
2389.3984,2389.683,2390.0461
2392.2927,2390.4692,2391.531
2388.3435,2388.4575,2387.5315
2389.8328,2389.2793,2388.6301
2392.9033,2391.8325,2391.3765
2402.7378,2402.5522,2401.489
2393.8252,2392.326,2392.2756
2343.549,2344.4138,2351.9956
2297.6667,2302.6987,2316.601
2274.9653,2282.1648,2302.0586
2272.0938,2272.9712,2275.3164
2273.6055,2272.0864,2274.1733
2272.3123,2272.5232,2273.4502
2277.0347,2282.1064,2302.494
2273.5896,2280.0588,2299.5024
2276.0664,2279.9417,2300.398
2272.8164,2277.3882,2296.6694
2295.6042,2294.823,2313.201
2348.9224,2353.5857,2356.528
2392.5576,2392.327,2390.0237
2388.5613,2389.6199,2389.848
2388.5288,2390.8928,2388.8145
2386.9446,2387.3943,2387.432
2386.1455,2386.8308,2386.3523
2384.6345,2382.7837,2383.2913
2382.853,2383.8345,2384.2705
2382.6294,2381.8623,2381.7004
2381.9746,2382.9004,2382.1904
2385.7854,2386.3618,2384.9304
2386.8015,2386.5205,2385.187
2386.5916,2387.1443,2386.1194
2388.1802,2388.8813,2390.8623
2299.8584,2303.0925,2319.589
2277.1213,2284.1182,2306.2153
2270.944,2280.893,2298.1716
2272.2273,2280.0107,2297.9207
2287.1838,2290.638,2308.243
2274.6453,2282.5154,2300.5354
2293.2761,2300.6382,2316.6897
2339.3828,2338.3208,2347.3254
2340.9333,2339.056,2346.6343
2311.105,2311.013,2325.5361
2378.859,2376.7686,2379.9172
2380.2554,2378.7817,2377.968
2388.6199,2389.7878,2387.9365
2387.5505,2388.1196,2388.1125
2386.2544,2387.0225,2386.418
2385.4553,2386.397,2385.8738
2385.3867,2385.6619,2385.6592
2386.5652,2384.6086,2385.4534
2382.8516,2384.8975,2384.1135
2385.5574,2384.592,2383.0222
2387.445,2386.6138,2384.7166
2389.442,2389.279,2387.3596
2390.2515,2389.598,2388.8486
2385.2563,2372.9155,2377.8975
2386.6155,2376.866,2378.8472
2351.8567,2353.1902,2350.1306
2329.0474,2326.8916,2327.5645
2340.6282,2341.8772,2339.0874
2274.4377,2276.8438,2277.4219
2276.0825,2280.6184,2280.346
2274.5342,2278.3137,2277.884
2275.5642,2278.1824,2275.2402
2299.865,2299.1724,2299.6865
2291.8018,2292.2605,2290.508
2369.2231,2356.7485,2359.3374
2372.6145,2359.901,2363.4863
2390.0461,2390.8274,2390.1675
2390.408,2391.5461,2390.4045
2389.067,2389.5015,2389.677
2388.4944,2388.4658,2388.5974
2386.7368,2384.6035,2385.55
2384.705,2384.7893,2384.9502
2384.0264,2384.499,2384.1575
2384.1113,2384.4229,2384.0369
2384.785,2384.8691,2385.0125
2383.2266,2384.1245,2383.879
2383.9802,2384.083,2383.6245
2378.007,2367.955,2374.256
2381.7449,2369.3196,2374.6023
2284.2092,2283.559,2283.5593
2323.2988,2323.6912,2322.8164
2287.7651,2285.1326,2285.859
2314.987,2310.6414,2310.2507
2334.9287,2340.5195,2328.7234
2274.8533,2276.9424,2276.2742
2280.7288,2279.9114,2277.0876
2288.9258,2288.1826,2288.0027
2371.5898,2357.788,2361.9456
2363.5823,2352.5295,2358.2805
2366.0525,2352.5854,2357.833
2390.6646,2390.4167,2389.2861
2390.0657,2391.174,2390.5723
2388.6833,2390.0225,2389.8367
2385.788,2387.2043,2388.3691
2382.41,2384.192,2384.2078
2384.6748,2384.9016,2384.8367
2384.1357,2384.681,2384.129
2384.0525,2384.6047,2384.0083
2384.6313,2385.1829,2383.83
2384.0854,2385.5137,2383.7993
2385.0527,2385.15,2385.241
2377.2397,2364.2046,2369.276
2379.9639,2366.8953,2372.3438
2379.481,2367.9185,2370.4805
2310.2349,2310.6013,2310.0352
2343.5132,2344.5408,2334.7432
2331.1511,2349.9346,2343.8303
2370.6995,2361.8364,2361.9778
2367.8816,2360.8154,2364.3403
2366.8533,2358.1643,2359.6694
2296.0483,2295.3525,2293.4065
2371.9666,2359.414,2361.7937
2325.3953,2323.8455,2320.0225
2371.546,2357.8284,2361.8564
2390.9492,2390.4058,2390.1184
2388.8167,2389.303,2389.211
2387.641,2388.4548,2388.6462
2386.9548,2389.7668,2388.937
2386.7578,2388.2866,2388.3982
2386.0386,2385.9795,2387.5637
2387.5935,2386.5884,2388.269
2388.188,2388.2156,2388.2527
2387.8645,2389.2031,2387.71
2389.2393,2389.841,2387.3538
2389.9578,2390.0005,2388.721
2393.8389,2381.2058,2378.634
2399.9182,2393.8096,2388.8918
2304.313,2304.94,2307.1729
2347.7446,2350.4387,2346.374
2310.2654,2308.7134,2307.3284
2294.9136,2295.6934,2294.5996
2297.178,2300.0105,2297.8757
2317.5916,2322.2397,2318.004
2337.5007,2339.3865,2335.4597
2373.1338,2361.9473,2363.6453
2375.1575,2364.291,2365.2368
2373.3257,2363.8235,2363.6057
2382.4167,2369.0527,2367.3062
2404.1594,2402.7803,2404.3699
2402.513,2402.205,2402.9524
2402.4194,2402.648,2402.2217
2401.2498,2402.2493,2402.5505
2400.2244,2400.8657,2401.069
2400.3984,2399.9446,2400.6724
2400.2334,2399.987,2399.977
2400.668,2400.367,2400.032
2402.299,2401.5662,2401.9575
2403.004,2403.2656,2402.5444
2403.2617,2403.7644,2403.1904
2410.8813,2397.7688,2396.676
2408.3289,2396.4395,2394.8816
2348.4119,2349.7834,2347.4011
2325.1243,2325.351,2324.4878
2267.057,2269.292,2269.0552
2272.32,2272.4053,2275.4563
2272.437,2271.099,2274.0098
2269.025,2269.6697,2270.4175
2267.1306,2267.4092,2265.1416
2269.81,2269.4575,2269.6885
2275.9329,2276.3958,2277.434
2325.2153,2324.167,2321.596
2371.8506,2359.912,2364.3083
2392.6838,2391.9133,2392.5217
2391.4307,2391.9436,2392.2822
2393.4368,2392.57,2392.9226
2389.524,2391.162,2392.1487
2390.8584,2391.703,2392.4238
2388.062,2388.0803,2386.9001
2387.051,2388.7478,2387.6733
2389.9773,2390.6897,2390.347
2390.5063,2390.91,2390.2683
2389.3228,2390.5996,2389.0518
2400.907,2402.3442,2401.1648
2392.053,2386.097,2377.6199
2405.5166,2398.155,2391.0112
2404.5076,2398.3772,2389.5142
2404.7234,2398.222,2391.9197
2402.594,2395.3853,2389.7341
2402.2898,2398.7532,2391.2024
2399.4875,2397.397,2388.6875
2382.6082,2378.9705,2369.349
2368.827,2367.509,2365.977
2281.7546,2282.7651,2279.4768
2372.1318,2363.3965,2363.1255
2374.3083,2366.4956,2365.9058
2376.2664,2366.0935,2364.9387
2402.6719,2402.2173,2401.7305
2401.983,2402.973,2401.969
2401.503,2402.4194,2400.6213
2399.872,2401.262,2399.8472
2399.49,2400.2546,2399.7048
2395.01,2396.7998,2395.4048
2389.936,2389.228,2389.6692
2390.1443,2389.1511,2388.6562
2400.4116,2399.9536,2398.8418
2400.599,2401.026,2399.332
2400.5996,2401.166,2400.2915
2402.5767,2394.82,2390.0706
2349.7566,2349.7168,2344.5505
2293.8862,2293.2422,2291.902
2272.2288,2271.8027,2273.114
2369.1782,2363.1052,2365.0662
2317.2473,2319.0286,2316.8623
2271.6836,2273.115,2274.1787
2305.2852,2306.8838,2305.8762
2364.5278,2357.4895,2361.7268
2265.1191,2264.415,2264.041
2364.9521,2351.8108,2357.9004
2363.3267,2351.2947,2356.4795
2363.942,2351.1958,2354.7234
2391.2715,2390.2107,2389.2725
2388.0374,2388.7312,2387.5964
2387.3745,2388.5334,2386.5928
2385.7434,2387.5325,2386.594
2383.9473,2384.3235,2384.3806
2383.217,2381.3662,2383.9949
2383.5693,2383.5251,2383.4421
2384.903,2383.7974,2383.9219
2386.5542,2386.2617,2386.0024
2388.5615,2389.5083,2387.4207
2389.0542,2389.5645,2388.8425
2383.3672,2374.0037,2375.5425
2384.2986,2374.9702,2373.7903
2284.4546,2286.1619,2284.1204
2271.5376,2271.9536,2272.3467
2269.7979,2269.624,2270.554
2273.0952,2276.3325,2278.5413
2274.4487,2276.9988,2278.4062
2270.6711,2274.5,2274.135
