LR_Predicted_V1,LR_Predicted_V2,LR_Predicted_V3
1.0151698170343888,1.0151682787520435,1.0151466425181794
1.0146996441995209,1.0147233321181115,1.0146941724830698
1.0142868444357376,1.0142836983465844,1.0142732035263538
1.0132962312646214,1.0133098478715048,1.0132938063617496
1.0123036270798764,1.012289901324453,1.0122743169155535
1.0120039739360784,1.012016548961229,1.0120022621476075
1.0125485692944076,1.0125573815765978,1.0125492354178982
1.0134037376114486,1.0134119946418492,1.013411219472126
1.0141889520002223,1.014204701675109,1.0141987464319688
1.0153834147661107,1.015384948465893,1.0153814687389324
1.016839919533521,1.0168533705060108,1.0168448370170402
1.0184825533151374,1.0184816789458422,1.0184743018903146
1.0177084237269574,1.017723279022502,1.017715412274466
1.0151730020969207,1.0151947312143337,1.015183871065372
1.014898558205734,1.0148907795599003,1.0148831789534318
1.0143266255591599,1.0143220572131486,1.0143247507455435
1.0138556082213201,1.0138444504566428,1.0138436433664397
1.012974587487153,1.012989571748271,1.0129744999762134
1.0122119929147269,1.0122259624235306,1.0122127466259656
1.0120134480290177,1.0120242190567958,1.0120108533508059
1.0123601696298272,1.0123681513989486,1.0123545014787372
1.0119696373400922,1.0119685290738176,1.011953578662817
1.011910899641689,1.0119199107903254,1.01189057650603
1.0126400748266544,1.012643352079041,1.0126322837154818
1.01145838866367,1.0114593219709758,1.0114495614085182
1.0111127688316386,1.0111013273209102,1.0110858671397907
1.0104631670789872,1.0104665828719244,1.0104357994311206
1.0097494586024183,1.0097365676150438,1.0097170020968642
1.0088080020757104,1.0088063553140125,1.008796311487448
1.0083780521903227,1.008380839775266,1.008375342530732
1.009503064374086,1.009508025051841,1.009503653884107
1.0114422697025647,1.0114498399097045,1.0114438339397192
1.0139685835637986,1.0139705750138939,1.0139696476800144
1.0169564378735654,1.016970555473205,1.0169536589242183
1.0195003017369502,1.0194842859877498,1.0195081100085077
1.0220434189702243,1.0220585999111722,1.022065424827197
1.022363960978915,1.022372864111158,1.022366116939137
0.9903106968929303,0.9903163274463658,0.9903166334079405
0.9802836782166647,0.9802845806532451,0.9802871196075444
0.9764136426802367,0.9764180303920282,0.9764178564671175
0.9723914428087168,0.9723984724897907,0.9723960994699212
0.9720937666967098,0.9721045481640859,0.9721011348267802
0.979560467683482,0.9795660271979424,0.9795618788708893
1.0069145285405994,1.0069190979605613,1.0069048149166262
1.0170521071969536,1.0170527650283139,1.017045298425
1.0179462456908546,1.0179360843280125,1.0179301923544233
1.0190271647525795,1.0190397559940803,1.019032730098203
1.0202939919154816,1.0202910273664887,1.0202784545619539
1.019792119459138,1.019783277106443,1.0197801647764537
1.0193059430133222,1.0192931543646084,1.0192876024597521
1.018319107734638,1.0183355025273768,1.0183167964983462
1.018009779159444,1.018009653491105,1.0180103769176072
1.0181384547070012,1.0181541074236535,1.0181535636375785
1.018148630688172,1.018142777045514,1.0181478361687797
1.0191946902331963,1.0192075026339096,1.0192102816309674
1.0200168334505877,1.0200397541409227,1.0200436283412009
1.0200804200501585,1.0200945744922123,1.0200894480915916
1.0209029491662587,1.020911782209889,1.020914203598627
1.0208054622040243,1.0208179374861133,1.0208254278322446
1.021459171820468,1.0214766261670851,1.0214726318065155
1.020714504759799,1.0207108749199223,1.0207251971282647
1.0171842138873788,1.0171678612017099,1.0171913488793707
0.9892471132121541,0.9892646631107564,0.98926779068415
0.9877913243148128,0.9877967891343392,0.9878044224060422
0.9891987220733364,0.9892034197884436,0.9892069363281623
1.0128195261153772,1.0128290198426353,1.0128356088578412
1.0111446166605889,1.0111536086832187,1.0111631879685754
1.0088269593497834,1.0088345330584625,1.008832108167441
1.012104318785852,1.0120978804959195,1.0120939016483894
1.011787322571095,1.0117918736026084,1.0117874820676505
1.0123816513246204,1.0123772839297984,1.0123774113539326
1.013374372956798,1.0133753694461751,1.0133739909249337
1.012349697233706,1.0123471096675816,1.012345910275539
1.0117329723732296,1.011740551351776,1.0117416623172597
1.011317801289844,1.0113265731131786,1.0113235570949433
1.0120441269763722,1.0120653294268371,1.012045218163599
1.0123408893753132,1.0123657410371627,1.0123545014787372
1.0122183944989245,1.0122242343451273,1.0122170422275647
1.0131360895922707,1.013150993285595,1.0131477559073787
1.0137819889544109,1.0137992044426558,1.013812142288046
1.0145247880416195,1.014531017684024,1.014548122028699
1.0151725358026475,1.015193405794976,1.0151981897373692
1.0160963801080285,1.0160935277210912,1.016108857276387
1.0175230308564833,1.0175201179603781,1.0175349970073022
1.0178104722636034,1.0178117409777883,1.0178242341816444
1.0157726865932153,1.015786217778369,1.01579384649245
1.0152208682177486,1.0152254535402514,1.015238282018961
1.01091711608897,1.0109356666786353,1.0109312254822216
1.0106624900539407,1.0106611147270053,1.010653443245477
1.0130976451324922,1.0131187861544473,1.0131133910945858
1.0121821871331105,1.0121821564748796,1.0121769499459727
1.0120432468197158,1.0120333711613494,1.0120394906948003
1.0131805658166506,1.0131727844101859,1.0131849844545713
1.0131113613148617,1.013114088465584,1.0131248460321833
1.0132621498371654,1.0132835911462506,1.0132737602209536
1.0143512566628001,1.0143654101703734,1.014353388089538
1.0137473223870648,1.013757887150605,1.0137548676000574
1.0134017417041772,1.0134163987251588,1.0134083557377267
1.013778258600225,1.0137795720179474,1.0137749137408536
1.014031413745973,1.0140309542970052,1.0140441047743998
1.0144202004033236,1.0144190127576749,1.0144163902463252
1.0150284634558802,1.0150327909738643,1.015023501939004
1.0166802273772386,1.0166820348878147,1.0166930590938705
1.0180949012838818,1.0181037037387686,1.0181077438871877
1.019207992553182,1.0192336768699843,1.0192389189749618
1.0214290213865624,1.0214293011461517,1.021443994462521
1.0238644980473717,1.0238713974980171,1.0238724412332358
1.0258464178887332,1.02584553692925,1.0258512817032406
1.0251153327847957,1.0251393288884305,1.0251410755721824
1.0162320395833062,1.016254061451145,1.0162520439963585
0.9847224955926365,0.9847371773870188,0.9847273397938572
0.9780571468312237,0.9780654441646923,0.978062355945989
0.9746737239739347,0.9746922015665097,0.9746863710558636
0.974810077647433,0.9748150964626675,0.9748105855354386
0.9807017554249284,0.9807158550552143,0.9807052248298609
1.0042331791739885,1.004252092763754,1.0042358144563597
1.0155837381415218,1.0155780975786266,1.0155847938812919
1.0159201019972757,1.0159319174373393,1.0159370332124213
1.0161500556822451,1.0161507262773677,1.0161432220891802
1.0171129372773053,1.0171209136736314,1.0171025731129886
1.0158388507444887,1.0158529934681915,1.0158511211804389
1.0149321034297303,1.014936885418724,1.0149318624382222
1.0144772239284767,1.0144707460562825,1.0144650737311156
1.0136114601751467,1.0136115443556593,1.0136030896768877
1.012586485240737,1.0125982934133597,1.0125778727618926
1.012180709952002,1.0121642101849242,1.0121654950083752
1.0146396229684558,1.0146441285246264,1.0146340340606819
1.0156018278425913,1.0156087178416615,1.0156077037564872
1.0158383837511231,1.015829925858502,1.015833938774042
1.0168913922692746,1.0168972351757724,1.016884929298632
1.0183385711512203,1.0183507112950723,1.0183425701079407
1.0204835919207922,1.0204658652795073,1.0204846434387127
1.0201476167601147,1.0201564050256329,1.02014958651398
0.9948806666989332,0.9948868124025418,0.9948799941734288
0.9876730323787095,0.9876783346726548,0.987672690623669
0.9833318844279484,0.9833339511592188,0.9833276896061369
0.9818137672963909,0.9818242957143513,0.9818056147728411
0.9843021903786027,0.9843145098221457,0.9842999274347427
0.9911098211125196,0.9911203340990881,0.9911070241021827
1.0165924521991776,1.0165895197777617,1.0165785097178932
1.019328577510599,1.0193427876844448,1.019333422210143
1.0211973283610358,1.021199037495154,1.021189122100972
1.0230335266979231,1.0230425448248215,1.0230247758510054
1.02425527921381,1.0242422115258176,1.0242304080331643
1.0232502675466653,1.0232633250164263,1.0232424196653618
1.0227067879389509,1.022709067636633,1.022704037598269
1.0214156463610229,1.0214163335675188,1.0214124933841273
1.0204244123963313,1.02042008797928,1.0204216412819256
1.0199977510390712,1.0200093002543689,1.0199892173876117
1.0197293612834257,1.0197253053888744,1.019708571416468
1.0202705282952544,1.0202563930960953,1.0202440897491607
1.0210365679923856,1.0210458480983144,1.021028752974604
1.0227238821332063,1.0227322708641262,1.0227212200046658
1.024281780388186,1.0242707583743926,1.024273364049156
1.0255779078892868,1.0255733492013905,1.0255763632008954
1.0271400286591246,1.0271362591012596,1.0271285072453853
1.0269920029478667,1.0269959911450373,1.0269881842598134
1.0247108074723132,1.0247021851716256,1.0247000604746705
0.9974907261727248,0.9974973488625926,0.9974809809417091
0.990306584135495,0.9903183155754027,0.9903058944039427
0.9852589619107723,0.9852646118022752,0.9852488974213531
0.9885831549089862,0.988588570611043,0.9885719032250891
1.016205764914694,1.016198834246445,1.0161833143707721
1.0157472529321154,1.015756079867316,1.0157279806012631
1.0177619797564654,1.0177752611867699,1.0177440496184604
1.0178988004233287,1.0179103197415917,1.0178843726040323
1.0181324509060743,1.0181657677585108,1.018130653762383
1.0195314064312497,1.0195450231900127,1.0195138374773067
1.018203372377481,1.018215921179614,1.0181965196535703
1.0173547643384908,1.0173588669939,1.017340263068141
1.0169915805224707,1.0169923158391183,1.0169794325338133
1.016300371618449,1.0163030166819635,1.016289272543551
1.0155908688785333,1.0155854055606768,1.0155819301468922
1.0157897856811138,1.0157824204798713,1.0157709366172547
1.0166729763964266,1.0166626051907508,1.0166730129530743
1.01729950811757,1.0172984178047042,1.0172944433177502
1.01793989024672,1.0179289035750356,1.0179301923544233
1.0189459533480283,1.0189265528774467,1.0189353631286222
1.020404938493371,1.0204045156999464,1.0204044588755288
1.022580579486581,1.0225821657237248,1.0225751695502951
1.0230706121231181,1.0230546861135386,1.0230591406637983
1.0223108922164363,1.02232508749692,1.0223145697199472
0.9909705648096024,0.9909745659321548,0.9909695648510101
0.9858715845001919,0.9858764801842422,0.9858660321844298
0.990231454131068,0.9902378704498608,0.9902257098407587
0.9861482123543612,0.9861532551493525,0.9861402347531751
0.991385509387224,0.9913838912217832,0.9913676239325306
1.017489361893227,1.01751531681051,1.0174920409913106
1.0204389926562445,1.02044061799811,1.020418777547526
1.0220211493989004,1.0220433799585034,1.0220167413424068
1.0235737848903288,1.023573263427917,1.023557430449299
1.0256586557959326,1.02565857869934,1.0256393653576827
1.0254709244631743,1.0254629814755347,1.025447495152921
1.0261373967006842,1.0261345412647436,1.0261176090023874
1.0265266594395943,1.0265322118120013,1.0265128043495084
1.0266627055126727,1.0266596478073937,1.0266359449286837
1.0266337120758022,1.0266389024778237,1.0266416723974825
1.027240873359581,1.027241299983493,1.0272373291525636
1.0285178569290816,1.028529079109354,1.028523145897907
1.0293862772314943,1.0293865639165478,1.0293879936865338
1.030058817586383,1.0300743027699013,1.0300638350047986
1.0313037352102714,1.0313156978107236,1.031303831999751
1.03249616501702,1.0324967722895453,1.0324894180411142
1.0342375301443882,1.0342499274034074,1.034256342165561
1.03360675074108,1.033623406706176,1.0336177293944888
1.0259819962693546,1.0259833763481045,1.025988740954413
0.9942231477309236,0.9942251652960833,0.9942256308631595
0.9868333999801595,0.9868291770782202,0.9868329005110367
0.9828331935386772,0.9828387280694754,0.9828387069574348
0.9853165328248548,0.9853189623846785,0.9853179850137394
0.9962428492929767,0.9962567675285914,0.9962374042787575
1.01986021100668,1.0198666191401173,1.0198546218708386
1.0228918116889207,1.02288008867745,1.0228844528654333
1.0228643289895678,1.0228774098763007,1.0228586792558385
1.0225391310290637,1.022558906571364,1.0225465322063008
1.0231705172441095,1.0231745498818823,1.0231593713677782
1.021660870309575,1.0216659178620886,1.0216559108080787
1.0207351132888545,1.0207214251461614,1.0207137421906671
1.0198150273013336,1.0198176485299602,1.0198088021204479
1.0190581792640285,1.019069175270587,1.0190585037077977
1.0181514606120368,1.0181461549075062,1.0181506999031793
1.0172829815859077,1.0172900039084007,1.0172772609113536
1.0174743649745634,1.017475436787552,1.0174748585849143
1.0178805737002536,1.0178932179171343,1.017901555010429
1.0184056392282734,1.0184175359191536,1.018425618405524
1.0188132069885474,1.0188159530633913,1.0188150862838463
1.0192887124961532,1.0192939177390485,1.0192990573973497
1.0205612302668272,1.0205742197101355,1.0205734192050953
1.0204944641974594,1.0204878773073245,1.0205018258451093
1.0161809918954054,1.0161836170900198,1.0161919055739705
1.0137473244843402,1.013754375068931,1.013757731334457
1.0103901846847654,1.0103845886275553,1.0103899796807296
0.9871796217302862,0.9871811765824984,0.9871880035765658
0.986933382001256,0.9869398412058729,0.9869438702190144
1.0099471142432765,1.0099652583791452,1.0099604195208156
1.0085101700662178,1.0085096179674764,1.0085113699147048
1.0134483061159545,1.0134490113115953,1.0134484480193187
1.0130083396423413,1.0130176795866366,1.0130131603906056
1.013263871700426,1.0132924608302234,1.0132737602209536
1.0143779249201312,1.0143703958723038,1.0143734342303339
1.013698088842551,1.0136962719279239,1.0136975929120688
1.0135613045284644,1.013568041799414,1.0135658611296952
1.013697893096829,1.0136911659875285,1.0136804105056723
1.0136853122396468,1.0136786835571199,1.0136861379744713
1.0133113910716893,1.0133097164480662,1.013316716236945
1.013290177828172,1.0132960484104687,1.0132938063617496
1.0141673647425575,1.014152283296875,1.014167245353575
1.0150067727326193,1.0150010354360208,1.0150206382046045
1.0162311678157518,1.0162453413661923,1.0162577714651573
1.0173496588706088,1.0173619260841475,1.0173631729433366
1.0188434252343639,1.0188630166355694,1.0188637697686367
1.0206202790611099,1.020640613712738,1.0206507400338796
1.020035787928293,1.020061645930275,1.020057947013198
1.0109261203921769,1.0109356610861486,1.0109455441542188
0.9823558885686137,0.9823685872827699,0.9823747819847274
0.9801027294731696,0.9801204215936606,0.9801231708131772
1.0010474881585707,1.0010640719283483,1.0010570692729945
1.0000061125290347,1.0000192639814844,1.0000203974204018
1.0013913686500453,1.0014066984248469,1.0014035811353252
1.003352243029937,1.0033464804137795,1.003358079862935
1.0084981883307629,1.0085220612504777,1.0085085061803056
1.0087028740394042,1.0087106399034214,1.0087061038538663
1.0084923047736367,1.0084800365088542,1.0084841644379106
1.0076525752013172,1.0076791280937871,1.0076680001340736
1.005779022987959,1.0057908948513994,1.0057779354304512
1.0050579656577172,1.0050726517791113,1.0050634336977942
1.0043621147837194,1.0043525464087373,1.0043546594339356
1.0033404451556422,1.0033503280446583,1.0033480567925366
1.0026589305584968,1.0026836267283066,1.0026750792086714
1.002334853941342,1.0023370715098718,1.0023428860183374
1.0030901611801792,1.003088536749652,1.0030989118997866
1.004012629672772,1.004009479503908,1.0040238981108016
1.0048024832351548,1.004822973810388,1.0048142888050438
1.0057447556020673,1.0057524255332224,1.0057521618208562
1.0069376496058138,1.0069541754355298,1.0069534984014163
1.0086058757423828,1.0086210720338815,1.008621623689083
1.008082295085482,1.0080781646059314,1.0080832416219907
0.9974178612259365,0.997443595278149,0.9974487639297155
0.969032541996737,0.9690408035690632,0.9690469620897902
0.9653150175449653,0.9653288799737788,0.9653230334701344
0.9640100870791141,0.964011849346013,0.964008579380797
0.9689457175836107,0.968958840083371,0.9689553225890086
0.9904110256635911,0.9904130369214754,0.990409704775922
0.9910540867127636,0.9910685574587078,0.9910654999533909
1.0034450481739587,1.0034568719077035,1.0034439918949176
1.0047947624646096,1.004808693395492,1.004788515195449
1.0056931458443084,1.0056987796041488,1.0056977508672673
1.0073888406983935,1.0073945809702272,1.0073830585613306
1.006398700113377,1.0063957292831667,1.0063965020607277
1.0058267311140259,1.005833826973997,1.0058251870480417
1.0059080215159577,1.005891334515166,1.0058910529392286
1.0053822093578273,1.0054009041865606,1.0053770126145314
1.0047235781346622,1.004723750512488,1.0047154899682635
1.0048769113513505,1.0048746861371707,1.0048601085554345
1.005990340981113,1.0059967682695934,1.0059855561744098
1.007053321345611,1.0070583480841966,1.0070494335037972
1.0076510644637995,1.007669285317121,1.0076450902588783
1.0076970563193404,1.0077115365544576,1.007702364946867
1.0085278375158018,1.0085455804534715,1.008532847922701
1.010042020158349,1.0100381620363152,1.0100348766152007
1.0101479102047872,1.010164876600918,1.010153721592777
0.9993522987479035,0.9993765809975687,0.9993588747741339
0.9967033641737453,0.9967250488134548,0.9967099204546632
0.9676176331952279,0.967632633582983,0.9676208223588753
0.9694236335599631,0.9694351284111273,0.9694199634953158
0.9925787920860464,0.9925838766945233,0.9925761198490891
0.9940875078302183,0.9940967981516484,0.9940695573383908
0.9999986930670831,1.0000122621880836,0.9999931919436071
1.004384334020429,1.0044049955456482,1.004393319848328
1.0035615364530532,1.0035840128994202,1.0035585412708947
1.0038738711232622,1.003891311657169,1.0038649608516335
1.0049056971579378,1.0049139342091267,1.0048944733682277
1.0037269024389024,1.0037237915130526,1.0037045917252656
1.0041027873559054,1.0041035521215187,1.004076877197191
1.004161429977815,1.0041594490265062,1.004152766158776
1.0034147858853553,1.0034259188917078,1.0034153545509235
1.0029826492406169,1.0029778432614436,1.0029686119846126
1.00306872982,1.0030716684115162,1.0030502284149962
1.0039139934035137,1.0039383920068075,1.0039036212660257
1.0048612544899673,1.0048759052992804,1.0048529492194362
1.0057774591194597,1.0057842621621236,1.0057707760944528
1.0067750324491729,1.0067624691843755,1.0067702193998533
1.007925169994524,1.0079097818207352,1.0079185768940235
1.0094905345506098,1.0094953077369893,1.0094864714777103
1.009250290233404,1.0092749357969168,1.009251645256957
1.006907272666144,1.0069056815848674,1.0069005193150269
0.9776081984253431,0.9776164471722373,0.9775966411392821
0.9738995496438753,0.9739064949285295,0.9738900739094226
0.9796464650709334,0.97965382644355,0.9796349040980749
1.004989985265782,1.0049908420868041,1.0049861128690094
1.0043501931701646,1.004347622224161,1.004337477027539
1.0037777599738162,1.0037815115687179,1.0037604345460542
1.0041569753644584,1.004177152043288,1.0041499024243765
1.0046250788874092,1.0046139084803862,1.0046038043266858
1.0049678352391667,1.0049764190634962,1.0049488843218168
1.0061761595985321,1.0061832916836595,1.0061716989103726
1.0048449181112922,1.0048313191987288,1.0048114250706444
1.004222854985343,1.0042199793067592,1.0042100408467647
1.0043604222823168,1.004367872618654,1.0043503638323363
1.004313510421883,1.0043040539561965,1.004293089144348
1.003927801866009,1.0039175655861798,1.0039036212660257
1.00398871793466,1.003980900498534,1.00398237396201
1.0047291345167964,1.0047348348212106,1.0047312405074604
1.005543954047822,1.0055375412207654,1.0055359498736995
1.0064655360919312,1.0064699933127368,1.006465231686314
1.0076754431952766,1.0076822459051458,1.007670863868473
1.0095931192907153,1.009595004998141,1.0096010208536874
1.0117425331535599,1.0117568198957088,1.0117473897860585
1.011289082596076,1.0112859912331345,1.0112820329461516
0.9827153860732355,0.9827217835792112,0.9827127026438599
0.9732019985784645,0.9732066567301092,0.9731954393341614
0.9665654300309038,0.9665725273886363,0.9665621355480868
0.9600331072657172,0.9600422029898271,0.9600272726319926
0.958424681447184,0.9584309348570991,0.9584174511868643
0.9643054282242957,0.9643101931343657,0.9642931629867402
0.9941160811128786,0.9941327438601832,0.9941110814871823
1.0052708552093812,1.005273656937596,1.0052567357697555
1.0068554615699283,1.0068608466186557,1.0068475402286374
1.0080582658999366,1.0080606251693864,1.0080488768091975
1.0095507766947038,1.0095434506591088,1.009533723095301
1.0081000016842103,1.0081018949253,1.00808610535639
1.0076342694808615,1.007640858707011,1.007626475985282
1.007149298269419,1.0071471427924443,1.0071425048717786
1.0068327354916173,1.0068252448480555,1.0068231984862426
1.0067679513476837,1.0067777282844512,1.0067831062046504
1.0072530623774991,1.00725281562568,1.0072455993101581
1.0083852780038276,1.008385680072541,1.0083896612027294
1.0092713182175774,1.0092622855919062,1.009273123264953
1.009934605392556,1.0099395021814546,1.0099418052472193
1.0108566907828074,1.0108689455155588,1.0108682233254342
1.012033933517905,1.0120314277722064,1.0120394906948003
1.0135246518411332,1.013524912541659,1.013531496316902
1.0110728164307095,1.011069548014998,1.0110672528661944
1.006080249088451,1.006094522141602,1.0060829231439903
0.9804621591658803,0.9804693536189611,0.9804653870739088
0.9757663563198388,0.9757711893942196,0.9757731582604464
0.9782534175710995,0.9782482248070061,0.9782510044495514
1.0017281281917945,1.0017477674137876,1.0017386380600584
1.0032429903516333,1.003242448975403,1.0032392348853585
1.005670052742769,1.0056955765073672,1.005673409124872
1.0094420839889835,1.0094589845355995,1.0094463791961183
1.0097196821826602,1.0097229163549064,1.0097170020968642
1.0100424249325384,1.0100627018681398,1.0100348766152007
1.0110578782357622,1.0110661589680323,1.0110543660613973
1.0097260159549468,1.0097292218837082,1.0097112746280652
1.0090946632963103,1.0091003411570716,1.0090869805289902
1.0087840008538398,1.0087898546818803,1.0087791290810515
1.0085557249893438,1.0085558119079665,1.0085514621962972
1.008511386486061,1.0085219186420658,1.0085156655163043
1.009172682647411,1.0091906542254698,1.0091800518969716
1.0103943344940696,1.010409598228266,1.0104128895559252
1.0116804649815172,1.0116807620760162,1.0116901150980702
1.0127921552707224,1.0127888741765572,1.0128041077794474
1.0138639777491147,1.0138587700189456,1.013872280710434
1.0152545609501282,1.0152672741561088,1.015272646831754
1.0173883263406918,1.0173751411303191,1.0173889465529313
1.015511351373568,1.0155007576813484,1.015507473052507
1.0111316051628183,1.011133883982479,1.0111431418277792
0.9829865638072341,0.9829955833413745,0.9830019398182023
0.9787869707734388,0.9787895691349118,0.9787994095870417
0.9784029288525681,0.9784054072393797,0.97840707797432
0.9774181936458433,0.9774215406205448,0.9774255330089163
1.0008309199855194,1.0008393658110506,1.0008480166618365
1.0025840242634658,1.0026116695995175,1.002606349583085
1.0100148590412537,1.0100241584495133,1.0100248535448029
1.0096932907657068,1.009697848033085,1.0097026834248672
1.0100930958099243,1.01009631271346,1.0101007425063877
1.0113687622903533,1.0113680358098844,1.0113722405797334
1.01039022383391,1.01038767008775,1.010398570883928
1.0093713114241438,1.0093894615366648,1.0093704902345333
1.008211383796331,1.0082138089737396,1.0082135415371647
1.0074486661837367,1.0074444533688718,1.0074431969837183
