XGB_Predicted_V1,XGB_Predicted_V2,XGB_Predicted_V3
1.0166651933856414,1.0107798845935387,1.009784205194207
1.0112150207231037,1.0065666710041274,1.0058643577103277
1.0076199744014802,1.0027337591473202,1.0035883346960066
1.0110411078331225,1.011109515512854,1.0119659230383562
1.0097082614280288,1.0096610047533512,1.010216634994385
1.0084867492503258,1.0088879521729635,1.0092038849019977
1.0132657105890936,1.0129290432133726,1.0133732559553426
1.0131644938700266,1.012741348861437,1.0135516655156895
1.0078766176990248,1.0077373041893583,1.0080922913332366
1.0072337603800616,1.0072723568007016,1.0077707377662448
1.0068956357500554,1.0068072845045346,1.0067575713154906
1.0066168838232123,1.0065105458962285,1.0066585612957692
1.0062141403746157,1.0066556467871988,1.0065467690741752
1.0069010900446655,1.0075402834099974,1.0072858051759621
1.007057848969918,1.0077532507148224,1.007605734945322
1.007518008237352,1.008177852977697,1.008240098553594
1.0078863188489806,1.0083124200019773,1.0083847830861974
1.0186503068087969,1.0187032675931054,1.0183139725197694
1.0191294103819388,1.019137862456793,1.0190318992523395
1.0194567929660712,1.0194375155736697,1.0198773149169473
1.017653461606037,1.0170698104468905,1.016945236023423
0.9844414706425773,0.9836365666470984,0.9858122056590864
0.9788127635121824,0.9804432645139901,0.9798618200541898
0.9819218363476051,0.9805264112799208,0.9834923401086988
0.9739856295103287,0.9743139697187058,0.980521331707841
0.9799025815383389,0.9820559037418449,0.98387534817069
1.0012103038817208,0.997373145169568,0.9972812548779262
1.0110421903648772,1.0111286263619088,1.0111614770370811
1.0152463689777202,1.0150735802553306,1.0155284517715009
1.0150092528875976,1.0156489875188066,1.0159094196774927
1.0191414847745877,1.0191373211909156,1.019022281374057
1.0189567882028958,1.0189495019314698,1.019209476095952
1.0189178586955623,1.0188519908018707,1.0189825607858258
1.0189579956421608,1.0189827273291727,1.018831547606041
1.01889021249998,1.0188451625246486,1.0188296323575516
1.0186569685426723,1.0187385747826443,1.0188706852925582
1.018769260394307,1.0187016437954732,1.0189562053011818
1.018881260795085,1.0188679789631714,1.0189707362081972
1.0193511212124748,1.0191120482380263,1.0192676413598505
1.020213482662628,1.0197419984476062,1.0198119466532962
1.0210250900278188,1.021121393718153,1.0209222078752827
1.0296291356860905,1.029962222379854,1.0287826791255648
1.0298376063205497,1.0305351314931266,1.0292076977468065
1.030207915452341,1.0308342017082892,1.0300050240200025
1.0238859300047145,1.0192052292406066,1.0175631951120272
0.9860536102403914,0.9867220735989375,0.9855451534023618
0.9817318103888132,0.9814418584218924,0.9795830681273466
0.9776411727027068,0.9783775024751072,0.9780534507579124
0.9819404059307825,0.9808629537481317,0.9795274842853248
1.0137240795155489,1.0096337749161362,1.0080122672550598
1.0122204845440648,1.0076990824912488,1.00533162717949
1.0159321944801787,1.0163782391989644,1.0166741450905363
1.0163183668657605,1.0167379728282289,1.0167746123645427
1.019353036460964,1.0198194411039059,1.019774765851105
1.019068746967837,1.0191927384895905,1.0186944407957206
1.018777171203284,1.0188237200687376,1.0188081899016408
1.0187382416959505,1.018641063653045,1.0186638384557312
1.0185558767311151,1.0186693343861781,1.0185352669919385
1.0127851081258301,1.012870919585311,1.0127863155650951
1.0128625091462935,1.0125605660583972,1.0126214376516822
1.0128267855983872,1.012852308366297,1.01271540973516
1.012855264510704,1.0128752913481665,1.0126980892270845
1.0128327811588749,1.0128909464227733,1.0130067356846928
1.0129646418537686,1.0128665478224552,1.013135515327669
1.0131116163573917,1.0130623611625513,1.0133530209386965
1.018725667673261,1.0190507186505373,1.018907199921362
1.0204610493477675,1.0208139546998096,1.0206912955248313
1.0192777588681734,1.0198751082176012,1.0202101517956903
1.0205768802455235,1.0205136770453822,1.0201250481454336
1.0206973327211557,1.0201754691437022,1.0201035224178492
1.0205827925343378,1.0199301924295823,1.0199564230067162
1.0202670263486504,1.0199683308560181,1.0194380984753837
1.0158127829004646,1.0155254123554205,1.0155340309736216
1.0149161967925273,1.0149298533469717,1.0154774062356817
1.0157467068275894,1.0166697733276806,1.016462759947507
1.0153556630491112,1.015516543922199,1.0158472157374323
1.014753192491767,1.0150235756154293,1.015498973599103
1.0144760643625559,1.015103433150259,1.014959414791043
1.0131610380955787,1.013016395198812,1.0128179588010027
1.0131375554836684,1.0127707853979984,1.0129369956581862
1.013098584340498,1.012630722443271,1.0128055513216598
1.0129223398436606,1.0125683935957004,1.012609862889074
1.0128340302339767,1.012308169616198,1.0119504761429328
1.0073689935777297,1.0070290786067442,1.0068357217810147
1.0072892193145733,1.0077948032798694,1.0074956497930332
1.0072470422119755,1.007915339027175,1.007503269151153
1.0119429400564866,1.012381989954703,1.0121892576665243
1.0128375276442612,1.012611611594216,1.012949403137529
1.0134661871429027,1.0131251480043257,1.0137279100125272
1.0226258630422083,1.0224608602212852,1.0228887100794242
1.0241173836210433,1.024699993884272,1.024290172343433
1.0246887522083574,1.025177556931455,1.0251897562316141
0.9833692229395167,0.9843039058380529,0.9833146383575763
0.9869682663014653,0.9853873119453547,0.9831780311772965
0.9825025729981813,0.9811101873465775,0.9800269894184594
0.9782960211426454,0.9781780668172164,0.9783853300124106
0.9826140737689186,0.9794526646867383,0.9786388506222012
0.9794607004032253,0.9794247270402988,0.9780813051326782
1.0116253002581466,1.0076780147578683,1.0058744335828138
1.0195925257937797,1.0196612249243684,1.0205489009632474
1.0190318992523395,1.0200356976398317,1.020251704360737
1.019917576771056,1.0209318673894017,1.0206986650679306
1.0248958072243681,1.0250329140346883,1.024901303154815
1.0247373412298102,1.0246776770757897,1.0250885395125469
1.0227133815709946,1.0227906160481108,1.0229525378171165
1.0197528237651534,1.0195057150742177,1.0194821908264706
1.0192031058129338,1.0188667298880696,1.0189858916527634
1.0193035730869402,1.0189345546660873,1.0192549424296509
1.0189979660454123,1.0188925441068362,1.0190335646858084
1.0195279902468632,1.0192540264412429,1.0193502884957404
1.01957982686358,1.0192552755163444,1.0193756030844665
1.0193265977046464,1.0189611599657515,1.0191186267002281
1.0199458475041892,1.0193653190327965,1.0197061916280266
1.0246593573076328,1.0243515019309222,1.024270228777644
1.0245274133410658,1.0247650706970661,1.0244637937825571
1.0246775105324428,1.0247860135229363,1.0251413753893448
1.021823540468606,1.022285739892039,1.0223190901972523
0.9881358184347789,0.9898218616427716,0.9918031029331122
0.9876526761854753,0.9888513302888191,0.9907020848668778
0.9861614470574972,0.9879213106039952,0.9896669763301718
1.0190899812445644,1.0193548684377796,1.0194883112944686
1.0170960410240244,1.0181566306928032,1.018293237873083
1.0117315132776201,1.006987401134187,1.0066899963524931
1.0155233721994212,1.0157443752207331,1.0162380513367268
1.0149950967031125,1.0151890364305562,1.0157444584924065
1.0146508932409448,1.0151603909748925,1.0155611775391633
1.0135654053418073,1.0132280717926985,1.0133596410367351
1.0132423528846937,1.0130303015682767,1.013241395260449
1.0132034233773601,1.0128204569512058,1.0131100758314329
1.013177983881124,1.012737601636132,1.0129488618716516
1.0130860935894819,1.0127518827281274,1.0128861583015505
1.0130167699213426,1.0126251432411504,1.012936287848962
1.0130748519135675,1.01303812910558,1.0130300933890932
1.0130692310756102,1.0129981587023285,1.0130046955286935
1.0130408770708035,1.0129675979981756,1.0131960121984238
1.0131728210373707,1.0129415756002254,1.0132749537448458
1.0131978025394028,1.0130760593528323,1.0134599834032312
1.0190703291296324,1.0193342170627664,1.0193478319813738
1.0194025414708245,1.0194871038552038,1.0196508159651885
1.019793668520976,1.0200768754823482,1.0206025279209432
1.0207718608688852,1.0206378767463191,1.0202805996314213
1.0208882330325189,1.02090472082386,1.0203775694951431
1.0198365950686348,1.0140874354626077,1.0139244311618474
1.0187582685334131,1.012884034873878,1.0128702117760868
1.0190152449176515,1.0193135656877532,1.0192231326503964
1.018181820374019,1.0188818853326358,1.0190992244003163
1.0160327450258586,1.0171717349751819,1.0163686629565187
1.0156551079868044,1.0159383982198502,1.0164896566980284
1.0150594240708457,1.0154312737285955,1.016562352868942
1.0146192916408743,1.0152661460001624,1.015982615478447
1.0135505413480983,1.0136682458585067,1.0136993894643735
1.0134722659750637,1.0131793578637358,1.0139113991449538
1.0134436205194002,1.0128520169154398,1.013498704731381
1.0134043579253726,1.013067607277978,1.0134222613351624
1.013385247076318,1.013023390019381,1.0134203460866733
1.0134030672144345,1.013120484790613,1.0136279007327247
1.0136443885240658,1.0135961325893068,1.0136634993731206
1.018618413757869,1.018659966322916,1.0188838005811252
1.0190007972823094,1.0188878808931237,1.0189403420473915
1.019198734050078,1.0188564874722366,1.0190411840439282
1.01964165608111,1.0191261627866746,1.0196400739193143
1.028960172697504,1.0297406364568278,1.0292346361331648
1.0299172973120325,1.0306083272940811,1.0295573555035846
1.0300924592771152,1.0309616073686536,1.0305756847980923
1.0244719127707176,1.0189329308684552,1.0173374039694925
0.9872048411257105,0.9872117943104429,0.9858784899111454
0.9844220267068288,0.9830452961298318,0.982308883085758
0.9782110007640624,0.9786836507825123,0.9780566150815031
0.9819789607155855,0.9793671863139513,0.9790637859717697
0.9784282565600695,0.9788407427944584,0.9768262761064151
1.0124157566182834,1.007230429513124,1.0050455057095475
1.0166601138135616,1.0167651193937706,1.018258347041911
1.0195638387022794,1.0196742569412618,1.020815661769115
1.0193330096235016,1.0196515654102494,1.0205717174017703
1.0190606696155133,1.0189039523260977,1.0191818715362064
1.018959452896446,1.018716091430815,1.019364361408552
1.0187249182281999,1.0184109007476547,1.018971527289095
1.0185695332855593,1.018439296388298,1.0188428309177922
1.0133324944711934,1.0129314997277392,1.0133287472458885
1.01310274792417,1.0129843356045372,1.0130123981584869
1.013155042535091,1.013181980921449,1.0130392532731716
1.0132531365664044,1.0133165479457293,1.0131134483342072
1.013170073072147,1.0132858623340664,1.0133046817322642
1.0133742968512605,1.0132598399361161,1.013383748186196
1.0133992783532928,1.0133944069603966,1.0135686529370715
1.0208796144143175,1.020900848691045,1.0209009735985553
1.024340801520885,1.0244272791537532,1.0240305729014811
1.0243681562656104,1.0241789630235527,1.0247155656872053
0.9867954359432388,0.9885858185580529,0.9906689427408484
0.9862832318799044,0.9856253440238852,0.9901290508460949
0.9789807224775126,0.9785211461117925,0.9876167860942223
0.9764076277681913,0.9775224272963803,0.9837134264016844
0.982942830335663,0.9793796770649673,0.9859629273880144
0.9850771665976245,0.9857169428646703,0.9883088153363523
1.0178717999337987,1.0185089115072945,1.0183232156755215
1.0209622615502076,1.0212231933389344,1.0214598097990166
1.0256438783027235,1.0269667321070042,1.0259540652862904
1.025411050703783,1.0266013776397827,1.0258434805039611
1.0265763961377505,1.0267145438439889,1.027295988303789
1.0250926198245454,1.025430994269572,1.0263752117747174
1.0249962328625377,1.0252908064073345,1.0258112543663396
1.0250139280931438,1.025319160412141,1.0250823357728753
1.0248517981449545,1.0251523672502392,1.0250803788885496
1.0203916840437912,1.0209878675897908,1.0206579035837815
1.0197175582114513,1.0196257511914826,1.0196766718197916
1.019997101219192,1.0197653145161694,1.0196866227847678
1.0200490211075823,1.0197665635912712,1.0197620669209053
1.0238823493227567,1.02425174246614,1.024232548345412
1.0251438319037114,1.0250477780283975,1.0253923978489323
1.0297235657637724,1.0299914091013949,1.0287826791255648
1.0297380133991145,1.0305351314931266,1.0295307502039202
1.0301292653567762,1.0308633467939936,1.030107406542498
1.0283713170587672,1.0291185554203883,1.0286985330995528
0.9884655742616045,0.9907582932464503,0.9934324797673286
0.9889023341888016,0.9911180268757146,0.9933461686778071
0.9828498158764297,0.9817554595440705,0.9873462780630498
0.9863560113224917,0.987270625747729,0.9905777602584306
1.0186084627928929,1.0196033511113272,1.0195199545303761
1.0176730720851324,1.018398659811659,1.0181062929662081
1.0203526712647843,1.0205827092626645,1.020786516683411
1.0197673963080054,1.020394556916525,1.020276186232729
1.019954382850717,1.0205052249705278,1.0201433679135907
1.0208034624689561,1.0213272829307356,1.0204818672661276
1.0199089581528549,1.0199289433544805,1.0196022685795723
1.0193395048140297,1.0191343650465083,1.0190555900434335
1.0187394074993785,1.018948419399715,1.0187055159282883
1.0186715410855243,1.0187555205681895,1.0188800533558202
1.0186002188972223,1.018486469791302,1.0186486413753282
1.0184716057975929,1.0186186219370528,1.0187340781122785
1.018583731105881,1.0188204724734733,1.018743987441418
1.018635734265945,1.0188215966410648,1.0187170906908967
1.0188002790926638,1.0187971980407466,1.0188459952413829
1.0188506584550956,1.0190087913629595,1.019085609481709
1.0236055542802394,1.023690033392945,1.0234554154530255
1.0247381323107079,1.0250740918772048,1.0243905147099293
1.0255742215478902,1.0262000914454714,1.0257845241591652
1.0248175318513337,1.025518720977542,1.0255781769523786
0.9898089545333882,0.9888117762439346,0.9937855100268808
0.9806996163606776,0.9797897484208268,0.9875308080913946
0.9881275745391083,0.9881545545613031,0.992612170512263
0.9841689224554054,0.98132648551834,0.9868767507323537
0.9844043314762227,0.985426741082729,0.9890184565374147
1.020413334678886,1.0212095784203268,1.0214507331866114
1.021114440533421,1.0214654306369737,1.0214217962800909
1.0251915882084297,1.0266348112166692,1.0254996101284872
1.025079587807652,1.0264763452221113,1.0260073591572927
1.0309853397955844,1.0309014852204295,1.0306897253548695
1.0310360522447097,1.0308690509036242,1.0308770033484378
1.031128358894719,1.0310967572946481,1.0308246254658437
1.0313140963623288,1.0313887077817319,1.0310392165683007
1.031294860605764,1.0314042379488284,1.0310373013198115
1.0311754490260499,1.0309391240168246,1.0306550010670448
1.030850023326243,1.0309396236468653,1.0306218589410152
1.030894282220677,1.0313648920831275,1.0312327815732136
1.0312956933224982,1.031366016250719,1.0312059264585292
1.0314604046925644,1.0313002732645375,1.0312558478267568
1.032031523464858,1.0317358257524696,1.0314536596870156
1.034807176519824,1.0333127414324184,1.033637417687164
1.0374129969968071,1.0367666006317229,1.0364386767817129
1.0365444734428195,1.0357489791464394,1.0362633066374467
1.0360174470216126,1.029348260331575,1.0270145300475593
0.9889516726553153,0.987954869088392,0.9872423133787589
0.9875145284792369,0.9865789295922928,0.9870838473842011
0.9857986740121524,0.9846203381971281,0.9825713970362803
0.9851740531896729,0.9833744274191066,0.9826888100958319
0.9819680937622015,0.9817838968205505,0.9817647859714959
1.0234954691279505,1.024683464457094,1.0253753687917138
1.0257448035709338,1.026587054911951,1.02579855543614
1.0249271173735817,1.026430212715025,1.025464636025642
1.0247368415997695,1.0262948129740104,1.0252516687208173
1.0248744480401304,1.0250128039255524,1.0257458861026885
1.0249673792276903,1.0249804945162573,1.0250885395125469
1.02490759016616,1.024860541670666,1.0250361616299524
1.0249274088244387,1.0248887707679621,1.024971750990546
1.020629674486485,1.0208463890166148,1.0204056320490926
1.0193035730869402,1.0189345546660873,1.0192549424296509
1.0189335137701692,1.0188925441068362,1.019028859836259
1.019045555806784,1.0189844343984784,1.0190387691653984
1.0190642502974712,1.0189352624753114,1.018860859235092
1.0188981649447935,1.0187266669333421,1.0189107389674832
1.0190995574870103,1.018975815780277,1.0192877514689864
1.0242309245477799,1.0241179665227576,1.0239519644417532
1.0244628777941494,1.0247382988540548,1.024356748046349
1.0246443267705767,1.0244901492672012,1.0248178233021907
1.0207480868061178,1.0210543600210331,1.0219792584979404
1.0199418088280272,1.015144985715306,1.015806162802426
1.0191069270301096,1.0142308709201093,1.0139154794569525
0.982830080489824,0.9833670995118439,0.9808179037728004
0.9840768239845799,0.9829326711915031,0.9865773057946605
1.0146386939407859,1.0095988840849643,1.0094413340788144
1.0122249395785938,1.00758100325831,1.0062709732917392
1.0156831705407539,1.0160534796725451,1.0168900685397684
1.015091067306753,1.0155411507017007,1.016290304311811
1.0146508932409448,1.0152730991848946,1.0157106085571528
1.0135821429481688,1.013739526410972,1.013427257635569
1.0135038675751344,1.0132462250175087,1.0136394754953328
1.0134649797036377,1.0131061204269445,1.0135080727946433
1.0134360011612802,1.013134474431751,1.0133793764233405
1.0134167654047155,1.013090382080664,1.0135412981923462
1.0130167699213426,1.0127378514511525,1.012936287848962
1.0131124490741261,1.0130621113475309,1.0130628191567552
1.0131482975295423,1.0131054126177204,1.0130372963888457
1.0131766931701855,1.0130956698319278,1.0132284881510658
1.0134116858326356,1.0131134483342072,1.013439040577361
1.0139988344020667,1.013566321330215,1.0140893090752603
1.023854911306358,1.0235752850269435,1.0237111427621624
1.0242360041198597,1.0242371282874512,1.0241160512742682
1.0242633172287483,1.0241612677929466,1.0247691093732278
1.0197051507321084,1.014349199968069,1.0128083825585568
0.9842354981583213,0.984220675800449,0.9820634398282914
0.9833063111902322,0.9834057375683205,0.9807181026721815
1.0150306537076716,1.0092766643445852,1.007236258530265
1.0120222979612756,1.0066845004220462,1.0054908009832721
1.0078023393663156,1.004208791934814,1.0030063906061655
1.0063544115085268,1.001456121861718,1.000286821023262
1.0105308190182773,1.0099979635799294,1.010487517748088
1.0100344782087334,1.0099564110148824,1.01067487901333
1.0084995730880355,1.0088240411635976,1.008845566891182
1.007016587855728,1.007130087146628,1.0069716627879066
1.0061971945890704,1.0058457881271503,1.0063818911607623
1.0061581401742268,1.0057057251724228,1.0059517929674404
1.0058845094553004,1.0051694555954642,1.0050455057095475
1.0022275506444736,1.000638852022733,1.0013396247905741
1.0006341888090204,1.0003710086851108,1.0003741730087015
1.0006758662815776,1.0010296876220275,1.0007638844404045
1.0008166370455291,1.0010241916915805,1.000469102716424
1.0012480675856261,1.0012715085616997,1.0007643007987717
1.001451791734699,1.0015922294119568,1.0013044841443821
1.0015915216027327,1.0016806639291511,1.0012693018623535
1.0046869795195479,1.0051188680538488,1.004118858527498
1.0057681372916667,1.006508214289372,1.0059421334533214
1.0051544666942447,1.0056684194627215,1.0051976430569236
1.004308135041229,1.0005636577016161,0.9991014487518322
0.978055282734728,0.9794820595874629,0.9747474820506387
0.9760987314955627,0.9780649422488471,0.974746982420598
0.9745878086168158,0.9767639056230079,0.9734924946602121
0.977761916629196,0.9764186612649223,0.9752934527775533
0.9978802696608227,0.9954282936005211,0.9930573825143144
0.997060876394165,0.9938053703209965,0.9919133129929111
1.0016715040450728,1.0020755798404442,1.0020625894593875
1.0013583609170984,1.0014307240013185,1.001189819050054
1.006440722598048,1.0066039767138288,1.0066005209393811
1.0068186510879593,1.006762859066754,1.0069067941542964
1.0060761175758877,1.0059098240440263,1.0064459270776382
1.0060371464327174,1.0057496093443263,1.006189533595114
1.0060960611416767,1.0057251274723344,1.006060878859648
1.0056283657877965,1.0052211256688341,1.0054323859043535
1.0027730217413477,1.0020546786504105,1.0021164662321036
1.002318649855218,1.001338334079636,1.001493635750603
1.0033320661209926,1.0021877884204056,1.0022213469048022
1.0058179337523845,1.0058479115548231,1.005672791225577
1.004287775117073,1.0034991923695882,1.0047445202458956
1.0033889823097895,1.0032117385528705,1.0029126683377079
1.00698190520374,1.0062817569734497,1.0061231660713816
1.0115979455134212,1.011530662001281,1.0114394795188633
1.011473953991668,1.011757743854754,1.0120504854227355
1.006470825307997,1.002358994981,1.0016304094742297
1.0060353560917383,1.001956751162444,1.0005568294243938
0.9782865281718732,0.9795455126026248,0.9768463445797142
0.9787020954581794,0.9796525167029962,0.9777451790228344
1.0026479893236764,0.9985048072116287,0.9975843637692507
0.9991860944078846,0.9963822538914591,0.9948172460608125
0.99942787371172,0.9953396509041433,0.9945803381498733
1.0026500711155122,1.0024897731441387,1.0019473830991819
1.0017952457518058,1.0015786977650227,1.000983471843268
1.00158431860298,1.001264305561947,1.0011901937725847
1.0061976109474378,1.0058262609197284,1.0055632057033288
1.0019784850692122,1.0018826393730818,1.0021658463344538
1.003333190288584,1.0025734611759467,1.0023924285578865
1.0033921466333802,1.00268691883101,1.002263690550747
1.00205950840747,1.0013750152517866,1.0023267688433783
1.0013648561076267,1.0005001214147808,1.0006103314745796
1.0015199495994105,1.0008942046093392,1.0012143009220458
1.001700774038287,1.0008583145180863,1.0008817138583233
1.0020186636516473,1.0011056313882056,1.0010277723735386
1.0022223461648836,1.0020615485634694,1.0014327641573177
1.0028958058238362,1.0019445518622851,1.0019081205051548
1.0061112582220795,1.0060481799294483,1.0061168790600368
1.0103544496139296,1.010469947424992,1.0105817396465864
1.0092485185189621,1.0104589555640977,1.0103839277863276
1.0080038151802058,1.0066167172798652,1.00712929606573
0.9761018958191534,0.9752745084718455,0.9816094010288553
0.9715593427612838,0.9715829086448674,0.9780233064121268
0.9832125889217744,0.9853369742187598,0.9865213055942718
1.006162720116266,1.0056933176930802,1.0054788098622967
1.0044906665494113,1.0042119562584049,1.0037295218183255
1.003332274300176,1.0027639451289425,1.0028135750463134
1.0023721102695669,1.0022847582841274,1.001696610454615
1.0013832591474572,1.0017073108646521,1.0014705278612233
1.0023988404767412,1.0026841708657863,1.0024697879425128
1.0062999518340965,1.0062536527836634,1.0060960611416767
1.0057973240132076,1.0056823258321859,1.0058422074451923
1.0052026393573301,1.0047204130964345,1.0046025836785155
1.0050276022997575,1.0048338707514977,1.004352976837377
1.0032776064465623,1.002556890112932,1.0025941958226334
1.0017919565207047,1.001203225789478,1.0010968045908208
1.001606052509748,1.000893205349258,1.000832000669279
1.001988769120882,1.0018152725892682,1.0018453336633801
1.0022331298465943,1.0020624645518772,1.0021954077785256
1.0024734518961442,1.0031300074053884,1.0023586618943063
1.0043006822264562,1.0047732906090694,1.0039588520069815
1.0109475937438486,1.010763313530524,1.0103690221567818
1.0138519431701172,1.0135395078513671,1.013617117051014
1.0132274888909845,1.01344616030544,1.0141853629505742
0.9811205546699209,0.9822407252210469,0.9811485755880338
0.9771514936270381,0.9766815915738116,0.9771629018462994
0.9732142839992465,0.972331562624937,0.9723162822728606
0.9670514307195653,0.9674269859667834,0.9666699631835332
0.9662926592311727,0.9652277810712117,0.9648017631898885
0.9650325922686664,0.9661991451418986,0.9643371072520888
0.9972768831150706,0.9939829055287723,0.9922164635200724
1.0024541328679062,1.0024147037305318,1.0020617567426529
1.0087175783291036,1.008234144628943,1.008215533409929
1.0081591168511728,1.008404018842762,1.0081375911235884
1.0080179297288538,1.007999734868207,1.007685509208478
1.0073300640703962,1.0072325113049603,1.0073928092763336
1.0072589084254409,1.0070010160527947,1.0072613649398072
1.0069719542387638,1.0066174250890896,1.0066103886326838
1.0066145522163559,1.0061122158463243,1.0063864711028014
1.0058333806478077,1.0052052624150436,1.0054274728756203
1.0058179337523845,1.0060251969475786,1.006080072980376
1.0065260344274882,1.006944391314855,1.0068190674463267
1.0066936603061245,1.0070249150230721,1.0071483236431114
1.0068254793651814,1.007000516422754,1.0072273900970434
1.0068159447585725,1.0075825854201053,1.0074532645112517
1.0120026042105068,1.0119612598246435,1.012141792812663
1.0144870562234503,1.014231703636844,1.0145704111685645
1.0156500284147245,1.016275565225612,1.0155632176951626
1.0131134483342072,1.0087277791091,1.0075573541030527
0.982153289963934,0.9818326940211869,0.9801661363847792
0.9832545578451887,0.9834397124110844,0.9814645083170682
0.9789574064089491,0.9794035343994083,0.9769619256624502
1.0096816561283646,1.0045050309130799,1.003529170172027
1.0072236428717387,1.0035364148076162,1.0037054563047012
1.0069427258813861,1.0025075100105816,1.0018662764892508
1.0110908210221667,1.0107995783443073,1.0110981489294295
1.0101939434633724,1.0097908252922454,1.0105728295775283
1.014113582768068,1.014070572948736,1.0141623799687045
1.01296564111385,1.0127115376023452,1.0126744400718273
1.012720655850587,1.0123105012230542,1.0127590024562065
1.0119886978410422,1.0121704382683268,1.0120633925321187
1.0076668563536275,1.007556146663788,1.0074248688706084
1.0072454184143436,1.0070459827564526,1.0069193265411491
1.0073773207450738,1.0073948077964963,1.007359250791937
1.007611355783279,1.0083475190123325,1.0080118508966927
1.0079215844026828,1.0086206501012185,1.0082663291307277
1.0130216413142388,1.0128964423532205,1.012521844730247
1.013153543644969,1.0128720437529024,1.013214914868295
1.0133549778230224,1.0133572261582053,1.0136336048423553
1.0193496639581896,1.0196929514319495,1.0191646759356408
1.019629415145114,1.0199622520238572,1.0198915543731057
1.0202332180492335,1.021088209956287,1.021242179280479
1.0198691126571136,1.0144790205069631,1.0138757172328845
0.9840130378827243,0.9840503852282625,0.9817287293368959
0.9832005145291256,0.9835946809953576,0.9812059497710345
0.9810435700078249,0.9811439123743212,0.9795004209914566
0.9791415200789267,0.9775854639531749,0.9769688372113458
1.0092195399766049,1.005128527567968,1.004163950138666
1.0067764739853615,1.0027429190313988,1.001485017132402
1.0116736811004157,1.0111327899455809,1.0120026042105068
1.0105325677234196,1.010061916225132,1.0110698781962963
1.014491094899612,1.0142901603515995,1.014451166132197
1.0133471502857188,1.0130898408147868,1.0130305097474601
1.0132459752024883,1.0129364960281455,1.0131855199675703
1.013043625036027,1.0125339607587327,1.0130103580024874
1.0075445719011795,1.0073528388730821,1.0075380350748144
