LR_Predicted_V1,LR_Predicted_V2,LR_Predicted_V3
2441.989169692993,2441.978623407036,2441.9715784838795
2370.3313681721684,2370.345680687278,2370.3177547839286
2332.4642899656296,2332.4574351002275,2332.435057745278
2318.7852269148825,2318.799852219671,2318.7650373461843
2315.431245155334,2315.451768143922,2315.408548088372
2310.7815238833427,2310.7972095151245,2310.7521070483326
2310.837127728462,2310.8540466283257,2310.8036924365165
2314.4349900078773,2314.4495464254915,2314.3966147235037
2334.114479644298,2334.112978044599,2334.0592451861503
2406.74633238554,2406.7232665915785,2406.6768558886647
2414.280952272415,2414.3029519860447,2414.2530298998954
2420.183744711876,2420.17268849805,2420.1475202563406
2425.9623536634444,2425.996037920266,2425.918205681145
2423.6088045597076,2423.603170605451,2423.531521721184
2422.157187569141,2422.1478235144914,2422.107765007317
2422.111100652218,2422.146681802422,2422.080252800286
2422.525661268234,2422.517321835905,2422.4654236987235
2422.465884951949,2422.4219821621477,2422.4207163622978
2423.0275314730407,2423.0516027887165,2423.04318004638
2425.2761592978236,2425.2870347250996,2425.278546867669
2427.631387464404,2427.604542327374,2427.620523491204
2429.8586240285636,2429.912896085232,2429.8799634936454
2432.3616567391155,2432.40421927616,2432.3766962817313
2435.67116348207,2435.7146335695684,2435.7056733325126
2435.730427684188,2435.7201675151287,2435.719429436028
2372.8713587349653,2372.888898049742,2372.8867071154714
2345.0021326202154,2345.0077654679117,2345.0030852892996
2350.758853308558,2350.780946718603,2350.7694719317556
2365.1027043527365,2365.1073781092464,2365.1041915515066
2350.631043044925,2350.6275274802742,2350.63105114013
2339.6516779774424,2339.6701339398323,2339.645082969964
2356.98452953279,2356.9903895829616,2356.953700218499
2412.2863918417693,2412.2805165101586,2412.2652729418874
2415.362824513316,2415.351043665856,2415.329444999993
2416.7038584250213,2416.722924888581,2416.6706650927663
2416.859077710509,2416.8701654498277,2416.832299309075
2420.3704951184986,2420.3693248961863,2420.3332276538017
2418.0414334672687,2418.0690504302083,2418.0256412890553
2416.6565088528396,2416.691111417562,2416.6362748339775
2416.1649531310795,2416.1686102469266,2416.1376160815357
2414.907335061431,2414.8880861376224,2414.885810661614
2413.383298411369,2413.4028664861617,2413.393273430169
2413.1241048383713,2413.164577745348,2413.1559806445243
2415.0323731923104,2415.0880469326676,2415.0577619555593
2416.738045823574,2416.7567934413255,2416.766957817376
2418.4791265320778,2418.512383942753,2418.5036658862236
2420.1716890406606,2420.183299704343,2420.205983696282
2422.6220461916923,2422.655032459348,2422.6683262255788
2425.260384502411,2425.275892958492,2425.2819858935477
2422.153372738361,2422.182397242337,2422.2040577319267
2416.4520745563505,2416.446435805112,2416.47120159179
2414.2228969955445,2414.2603997056185,2414.273664055169
2409.129164345264,2409.130727673024,2409.1598325732352
2344.7844202947617,2344.804453412145,2344.8087803271414
2406.791170079708,2406.8102516193685,2406.8040998461843
2407.8183132672307,2407.851761664897,2407.8151734545827
2403.5156610012054,2403.5629605714976,2403.5301472094657
2404.578910756111,2404.565524803549,2404.5652939990164
2417.567140190601,2417.5744137500224,2417.564811821282
2419.800266907215,2419.797515196055,2419.800178642571
2424.1821373581884,2424.224261971265,2424.1849366381766
2422.877942085266,2422.8746441338953,2422.850594597161
2423.304115099907,2423.288031210452,2423.3045460131766
2424.0093483591077,2424.031816328019,2423.992351188958
2424.720646393299,2424.741141888946,2424.7283027270437
2425.929533022046,2425.897286542207,2425.918205681145
2428.554136598706,2428.553519967645,2428.5868897631767
2432.6509559088945,2432.699627200216,2432.6999647143484
2436.477425952554,2436.458647029549,2436.4691370776295
2439.617407794595,2439.6111021001634,2439.6330408862236
2442.2686278754472,2442.3258583430943,2442.3361152270436
2445.8527957183123,2445.906797953397,2445.9058240893482
2449.8448280745743,2449.9072898854315,2449.9019721606373
2432.8275530225037,2432.8969083298743,2432.8856721118095
2359.778298690915,2359.7974498887356,2359.8184087756276
2343.099173462987,2343.115706794411,2343.137413749993
2338.8571958118678,2338.883494323939,2338.8807594683767
2322.3635130006073,2322.386084001213,2322.380528240502
2318.534645255208,2318.556694412678,2318.5436500552296
2329.809498518109,2329.822215892821,2329.824944572747
2403.21328361094,2403.2270957444607,2403.217195854485
2408.7908281451464,2408.841008161455,2408.8193690112234
2430.302806671262,2430.359433107525,2430.333914909661
2430.8165663200616,2430.8320548926295,2430.780988273919
2434.070590110421,2434.1337585945425,2434.1099653247
2431.182407248616,2431.2223525215686,2431.1936713793875
2429.721521831155,2429.724493445903,2429.6942560961843
2429.339179072976,2429.359004548639,2429.343475456536
2428.994796567559,2429.0171961028873,2429.020207023919
2428.8807327914237,2428.901174650788,2428.868889885247
2429.716442666054,2429.7767267730833,2429.7286463549735
2431.9889736294745,2432.034865347743,2432.0327936938406
2434.3905976605415,2434.397678771317,2434.412599602044
2436.1771473908425,2436.1918054130674,2436.228405266106
2438.072708597183,2438.089592794776,2438.099235344231
2441.313481223583,2441.3479853135345,2441.3594318774344
2443.2167191052436,2443.2229653176664,2443.2165058520436
2353.9286435532567,2353.9552319955824,2353.9548696520924
2318.1529321455955,2318.168972351849,2318.1670498541
2300.199015393257,2300.226335879862,2300.211492729485
2289.601475932598,2289.62880998373,2289.6072564318774
2286.942458283901,2286.9669351574776,2286.942011375725
2284.6235314559935,2284.6486417886613,2284.6206689074634
2292.16358479023,2292.1917856809496,2292.1581538775563
2309.6427834630013,2309.6843794029946,2309.6524785235524
2387.2015573191643,2387.234889654517,2387.181018181145
2419.4622984218595,2419.5139441397787,2419.466593132317
2425.237717154026,2425.2701004487276,2425.233839531243
2430.813119204044,2430.867243130207,2430.8291346362234
2426.9290304398537,2426.9372955721615,2426.915523186028
2424.5532035303113,2424.568088560998,2424.5219611743096
2423.726929988861,2423.758433372974,2423.724107170403
2423.12738366127,2423.1485912290213,2423.1257166674736
2422.941511404514,2422.920010398775,2422.922814140618
2422.681417853832,2422.7067385841906,2422.6408140185476
2423.814530055523,2423.8429905836283,2423.799765739739
2425.619200232029,2425.597029699832,2425.594937248528
2427.105325322151,2427.141900448948,2427.108108635247
2428.877179894447,2428.848753276914,2428.8482557299735
2432.374741675854,2432.395340785831,2432.3766962817313
2436.5006625032424,2436.507095917016,2436.5035273364188
2433.4789471316335,2433.5412704740465,2433.490940666497
2429.1381398415565,2429.1733285863697,2429.1371339038014
2427.36682256937,2427.368147485405,2427.355718498528
2423.5503463077544,2423.5534792666135,2423.548716850579
2357.530448272228,2357.5638581235703,2357.524578514397
2351.7468894433973,2351.759017868787,2351.717783317864
2403.5255271744727,2403.5156131003796,2403.509513054192
2404.20589687109,2404.2294584979118,2404.162927971184
2409.2077579188344,2409.2790159229935,2409.1735886767506
2424.1593424010275,2424.143039231449,2424.1127170947193
2424.9136513090134,2424.9266701002416,2424.869302788079
2428.011864783764,2427.9936445166168,2427.9678651049735
2424.9184735774993,2424.8912300144134,2424.858985710442
2423.154893426895,2423.155263528675,2423.0844483569267
2422.4531727671624,2422.426253508478,2422.3863261035085
2421.599376027584,2421.590265067369,2421.554081840813
2420.794957168102,2420.813612074107,2420.7734229663015
2421.6276514458655,2421.6733884219825,2421.5987891772393
2423.8608050274847,2423.888645634502,2423.841034050286
2427.1126057386396,2427.11185327366,2427.0874744799735
2429.94515789032,2429.96413209334,2429.9418659594658
2431.6597026896475,2431.6614146877823,2431.6029154589773
2434.3728667569158,2434.4173262928425,2434.364453239739
2439.4515214228627,2439.461490807384,2439.426699333489
2424.941443157196,2424.938644645065,2424.92776622802
2356.682306616306,2356.686358374804,2356.673419609368
2330.3969606304167,2330.416302410215,2330.3786277392505
2312.606859965324,2312.617199293226,2312.575496033132
2314.201774895191,2314.1883629997074,2314.1554530337453
2336.664908940792,2336.6938383255897,2336.6324963000416
2404.7744745635987,2404.7817314897475,2404.7062940600517
2406.0909538602828,2406.1131490935386,2406.061270256341
2411.375676550865,2411.3812839363513,2411.3161017993093
2433.614017663002,2433.646166949421,2433.5941114428642
2435.2835837268826,2435.2761153955757,2435.2310877612235
2438.2740953946113,2438.298455585986,2438.2299183276295
2435.7824937438963,2435.819046496302,2435.726307487786
2434.241436433792,2434.2940213893353,2434.213136101067
2433.9142273831367,2433.9112724919614,2433.848599357903
2433.105765340328,2433.1378028605877,2433.0920136645436
2432.1061117696763,2432.107206239253,2432.080940056145
2433.10225274086,2433.0996831093726,2433.0782575610283
2435.88413749218,2435.9233721156415,2435.891380729973
2438.8138738012312,2438.837807083577,2438.8214307788016
2442.0541964387894,2442.0586171273885,2442.067871208489
2444.7854205060003,2444.813192257732,2444.777823601067
2448.9024020028114,2448.9317372177543,2448.9046546557547
2449.651116273403,2449.6477787320314,2449.6406061938405
2358.539632203579,2358.5403174449502,2358.515017967522
2319.9005276179314,2319.9055197675525,2319.877454748452
2302.420167033672,2302.430716605931,2302.39699367553
2293.1783633589744,2293.1947226484117,2293.1511726000904
2289.0493463397024,2289.0632629100974,2289.015743980706
2287.2705337309835,2287.286436564177,2287.2343285754323
2293.78077080965,2293.7988495160635,2293.743544807732
2311.61389578104,2311.6290810768305,2311.5766135028007
2394.58075643301,2394.5924952615796,2394.540533562005
2425.756916966438,2425.7650628526508,2425.7049860766533
2429.4773441171646,2429.5230618570745,2429.4604023364186
2434.496546525955,2434.5147814919055,2434.4607459643485
2433.0333037042615,2433.013873373419,2433.002598991692
2433.332082862854,2433.3334452976287,2433.2845991137624
2434.094142324924,2434.0952560339865,2434.0411848071217
2434.03861235857,2434.034120710641,2433.9861603930594
2433.3059683984516,2433.3089992274345,2433.2845991137624
2433.923568009734,2433.9718302433193,2433.924257927239
2435.8424211758374,2435.8417867143453,2435.8432343676686
2437.0828322094676,2437.1074081231654,2437.0950397875904
2438.648612040877,2438.64906864658,2438.6357233813405
2440.6081253927946,2440.624895406216,2440.6234803393486
2444.739244598746,2444.794313712865,2444.7640674975514
2445.2869078844783,2445.357077023834,2445.33494579345
2365.8789351052046,2365.8836012814936,2365.890008964837
2329.9497304886577,2329.9691542361675,2329.96110850364
2316.591737834811,2316.611129738837,2316.5915729907156
2308.470278767943,2308.4888087455925,2308.4668743517996
2305.6283910268544,2305.646959801465,2305.6176414111255
2306.91538598001,2306.933145459443,2306.9003980639577
2318.4746254748106,2318.496391867548,2318.4649823382497
2352.3382671302556,2352.3514925573763,2352.3161738207937
2412.5436108368635,2412.575548340827,2412.5197608569265
2416.4479289501905,2416.480821486264,2416.4127381518483
2419.6697953289745,2419.7272394602,2419.6866907885674
2423.5916361421346,2423.5664612044393,2423.579668083489
2421.997191349864,2421.9845116768774,2421.959886894524
2422.1346461504695,2422.100523055047,2422.107765007317
2421.848849505782,2421.855847442597,2421.8292039111257
2421.8800532096625,2421.91172417447,2421.887667351067
2421.542751312256,2421.5225212459263,2421.5403257372977
2421.596360430717,2421.6216420014202,2421.602228203118
2423.8113398361206,2423.8207204823193,2423.8100828173756
2426.159515938759,2426.1531912286578,2426.1623765185477
2427.3014129972457,2427.324037103802,2427.3178892138603
2428.382084708214,2428.399140347987,2428.397743339837
2430.501297085285,2430.520830898434,2430.523061333001
2430.3104413700103,2430.326498072296,2430.3407929614186
2428.1367736268044,2428.1270434980092,2428.16732860595
2363.987519505024,2364.0117912073433,2364.032934990227
2361.0074986219406,2361.022748713642,2361.015189781487
2350.6940767431256,2350.713451387435,2350.7290633776784
2346.2579121160506,2346.2903782387075,2346.2824029162525
2360.6823648929594,2360.7084286649524,2360.7073969653247
2412.8099924778935,2412.836899665445,2412.8499073413013
2411.9914493417737,2411.990568656176,2411.983272819817
2412.003404269218,2412.0364184696973,2412.0142240527275
2411.383118157387,2411.39663660571,2411.3539310839774
2412.8863764047624,2412.905281502455,2412.873980522454
2415.882972996235,2415.9074671168623,2415.8900062182547
2412.2354104566575,2412.2748213817176,2412.2377607348562
2411.710092139244,2411.7582235340774,2411.732223930657
2411.6749862933157,2411.6935556192693,2411.6668824389576
2411.155074558258,2411.199268168658,2411.1682236865163
2409.851989145875,2409.8607383702692,2409.8407596972584
2410.4820944172143,2410.5205472071466,2410.5354429247977
2412.35083091557,2412.3739824329314,2412.3787607958916
2413.9787696534395,2413.975824614316,2414.008859062493
2414.8353200560805,2414.8759974215923,2414.8789326098563
2415.411191597581,2415.4240259309113,2415.442932853997
2417.3341349607704,2417.3789795075354,2417.3825434497
2419.579706891179,2419.600717615038,2419.6385444262623
2409.962800577283,2410.024392721504,2410.0299061205983
2400.060910285115,2400.0921424482763,2400.125511589348
2338.121605096459,2338.136673595458,2338.1473871997
2322.588406677842,2322.6334459950026,2322.6236243823173
2323.6875212150812,2323.7125250835716,2323.705198021233
2383.343502424359,2383.327867003232,2383.346504326165
2381.8657726484535,2381.938463858217,2381.912430534661
2382.1332809406517,2382.1788949881493,2382.163479423821
2387.2286590725184,2387.2416895572837,2387.249798698723
2410.3640160018203,2410.4089683581888,2410.380686760247
2409.332507250905,2409.385040678531,2409.3317838671805
2415.7867710906266,2415.7721406568585,2415.7971525195244
2418.8825667148826,2418.8904383887348,2418.8750806811454
2421.3539860302208,2421.3632658441365,2421.3408622363213
2423.9413144117593,2423.972944280952,2423.9442048266533
2424.7992214971778,2424.8064142395556,2424.8245954516533
2425.740381555557,2425.78076810956,2425.739376335442
2427.8814754796026,2427.8978716638685,2427.878450432122
2432.710802745819,2432.720188091397,2432.720598869622
2438.8091119790074,2438.8096370172498,2438.800796623528
2443.8481810593603,2443.8667095941305,2443.904311027825
2448.267803559303,2448.289594696164,2448.271873894036
2453.1604314947126,2453.1810182836653,2453.1690467455983
2454.253199174404,2454.286094827652,2454.290169182122
2354.734184026718,2354.7516903352735,2354.7630407336355
2318.741483969688,2318.7666854840513,2318.7581592944266
2301.8072620821,2301.833651563227,2301.8157983019946
2295.157877707481,2295.1825407427546,2295.1578442004325
2288.619962956905,2288.6503022965785,2288.6236950305106
2286.0572563529013,2286.0836126771565,2286.049584160149
2291.0436565899845,2291.0711415570972,2291.037031441033
2306.3453659725187,2306.3878671330212,2306.3467148974537
2394.633546168804,2394.630806417465,2394.623070183098
2430.1267115974424,2430.1723031413553,2430.1757197192314
2435.63501157999,2435.6612383824586,2435.6025025561453
2440.7332441186904,2440.738996095657,2440.747285270989
2439.273795979023,2439.314347627461,2439.2547480395438
2438.63990945816,2438.6319127437473,2438.628845329583
2438.8404164266585,2438.8777972278,2438.8489429858328
2438.5120387482643,2438.5413884085415,2438.5256745532156
2437.792745016813,2437.782356397882,2437.749613360763
2438.251035145521,2438.2614859417827,2438.2173208802938
2441.0468225371837,2441.0885463566333,2441.0579562562707
2444.370312515497,2444.3942191869764,2444.3594211000204
2447.6248534572123,2447.631402725056,2447.612739581466
2451.3953704106807,2451.4082534105332,2451.395668048263
2456.8064257895944,2456.8388001532107,2456.808694781661
2456.3461946642396,2456.362927846685,2456.334109210372
2352.7434031665325,2352.7691392273455,2352.759247302413
2320.344394596815,2320.3607757762816,2320.3369710725547
2306.3489020788666,2306.3683556095507,2306.334117450118
2296.141758161783,2296.1633637548234,2296.121930102706
2290.242834283113,2290.26351962395,2290.217122668624
2284.3794595229624,2284.40536141552,2284.35014451921
2289.9936277759075,2290.01194672741,2289.9617749971153
2303.276754375696,2303.299258951917,2303.2617777055502
2389.3046003210543,2389.3412191406637,2389.276543597579
2422.867696443796,2422.8694476649907,2422.8208020204306
2427.9622417604924,2427.948595580533,2427.907121295333
2434.3545213162897,2434.3812162906675,2434.3105874818566
2433.0892131388186,2433.083412033394,2433.0656601136925
2433.079790238142,2433.0962193564324,2433.045025958419
2433.667757748365,2433.6589289397743,2433.602148150802
2431.8752372705935,2431.885977698937,2431.827610797286
2430.451284519434,2430.4684414253384,2430.4107321351767
2432.0320012938973,2432.013520369008,2431.9651718324426
2436.269425326586,2436.2754039213805,2436.236441974044
2439.129930516481,2439.114741098955,2439.090833453536
2441.326601420641,2441.377695012167,2441.3468344300986
2444.3321910727022,2444.3252060503514,2444.2975186342
2448.4074579322337,2448.4011920139938,2448.3693252748253
2452.1173137032984,2452.1210376874355,2452.1041073793176
2438.2041019809244,2438.2533529222756,2438.210442828536
2361.0782711207867,2361.0717499882726,2361.0593362611535
2334.321894277334,2334.337782830074,2334.3110228532555
2318.9346601498123,2318.9523261875656,2318.906054199338
2315.2865065801143,2315.290976467803,2315.2426990503072
2326.281453350782,2326.2929840863494,2326.2572541230916
2335.567114146948,2335.591443125978,2335.545203265548
2400.092686549425,2400.0736819715053,2400.0510116761925
2403.635146471262,2403.6636478231103,2403.6000863832237
2430.8547633206845,2430.8684503228214,2430.8165371888877
2433.5990706455705,2433.645953717902,2433.5815139955284
2437.544868327379,2437.50596133776,2437.4676132386926
2436.708365935087,2436.7291471616177,2436.669759234786
2437.294970046282,2437.25992238678,2437.226881427169
2437.544592961073,2437.5456526220587,2437.5020034974814
2437.9679518663884,2437.983411893323,2437.9353207582235
2438.0457394897935,2438.0606990844753,2438.031613482833
2439.306883591413,2439.315084703341,2439.2902969545125
2442.7777012598513,2442.7743916825207,2442.763713092208
2446.650882831812,2446.6510817304998,2446.6223001283406
2450.0648608648776,2450.04255086489,2450.0475699037315
2453.4739696156976,2453.4585332290085,2453.445327472091
2457.040043877363,2457.040406356826,2457.035670489669
2455.0943122732638,2455.125016461387,2455.1029379457236
2352.9401826155186,2352.9358560533074,2352.914003466964
2315.295224274397,2315.307282802537,2315.2734353441
2300.0510865986344,2300.065856495574,2300.023504962325
2293.345574511289,2293.3588555113224,2293.313965472579
2287.875892974138,2287.886495243087,2287.8390362733603
2284.112535544634,2284.1303229779746,2284.073302935958
2291.91150036931,2291.927014257088,2291.8704343599084
2310.116376570463,2310.1272612676767,2310.0757776063683
2405.395019251108,2405.4093793050197,2405.3539895814656
2424.502955895662,2424.5371196211127,2424.4784124940634
2430.2828879487515,2430.27647261478,2430.225024737716
2436.3066669404507,2436.314833283499,2436.270832232833
2435.2507177507878,2435.2484674946218,2435.21161226213
2435.7993817579745,2435.817610961273,2435.796246661544
2436.7300862920283,2436.726662258878,2436.704149493575
2436.56689481616,2436.5741899699715,2436.525320147872
2436.604255643487,2436.6742173791677,2436.5941006654502
2438.370770795941,2438.3877995923904,2438.3480038636926
2442.473392947316,2442.46115290232,2442.467956866622
2444.428997440934,2444.4602302924545,2444.4419577211142
2445.708382881284,2445.739847748056,2445.741909503341
2447.7320700150726,2447.7577633873375,2447.7296664613486
2450.1670335179565,2450.172894087508,2450.1713748353723
2447.9888121563195,2448.027133560255,2447.9979104799036
2355.1213843137025,2355.1328190089016,2355.139912967086
2327.516308365464,2327.5330311448124,2327.5185168641806
2307.747855263352,2307.766160412207,2307.745837573409
2302.568275488019,2302.5882208228854,2302.561506060958
2300.45900316298,2300.4812583581356,2300.446505145431
2299.1123813301324,2299.136818520799,2299.100126513839
2328.6042873579263,2328.6426745370773,2328.5975112336873
2359.28652133286,2359.3042185217887,2359.274481830001
2414.5402146869897,2414.5281127170474,2414.515554522872
2416.9606509381533,2416.997018055692,2416.9503848451377
2423.3651809364555,2423.3818816215544,2423.35729005754
2429.135273681283,2429.148064848855,2429.0970242494345
2429.593093672395,2429.5747629449515,2429.557853717208
2431.98346126616,2431.974648431018,2431.951415728927
2433.546782949567,2433.549646946862,2433.5402456849815
2432.6250714761018,2432.67788933821,2432.604830645919
2431.041569136381,2431.01621472843,2431.0503909486533
2432.5143490350247,2432.4995337650926,2432.501659869552
2439.104717708826,2439.129872141853,2439.1183456605672
2441.6028677046297,2441.645245161727,2441.6494687074423
2444.002409697771,2444.0334919006377,2444.049908770919
2447.081831101179,2447.0648113206776,2447.09688569963
2449.5450297248362,2449.5667792976647,2449.5729843324425
2445.818054229021,2445.848357406333,2445.845080279708
2361.453581963777,2361.51470740743,2361.502970599532
2333.075787862539,2333.097735771611,2333.097906474471
2322.218591407537,2322.2410748154666,2322.2361731141805
2317.220572055578,2317.243566028848,2317.2323904603722
2314.556490353346,2314.5863319263603,2314.5688649171593
2358.967024217844,2359.0106171891834,2358.9959207338097
2364.927536121607,2364.949266098514,2364.928240374923
2419.0454106247425,2419.0991181702166,2419.058507708907
2419.0498500669,2419.0677546680718,2419.061946734786
2420.4467497575283,2420.4706703112274,2420.454752215743
2422.196158617735,2422.203298968151,2422.2086554139855
2425.6020234191415,2425.627508375123,2425.5823398011926
2422.3462063896654,2422.3792703778295,2422.335899371505
2421.018517669439,2420.98280204989,2420.984362201095
2419.775507446527,2419.799081692174,2419.791020221114
2419.0214671885965,2419.0695948392895,2419.020678424239
2419.7411487835643,2419.769061380699,2419.7703860658407
2420.8864509814975,2420.918013247922,2420.891508502364
2422.259736332297,2422.27362171568,2422.270557879806
2421.8012648648023,2421.801147681549,2421.809728412032
2420.6869380182025,2420.710584312752,2420.712679156661
2421.8250068134066,2421.872471106127,2421.8613138002156
2423.4758748334643,2423.487953388765,2423.4982901185754
2425.6445322531463,2425.6703427255898,2425.6786325258017
2424.820421344638,2424.825892183259,2424.8498272889856
2343.7498203891514,2343.796094991341,2343.7868287843467
2348.378217563033,2348.392688226774,2348.3968429750203
2349.573770753741,2349.5807538063077,2349.586745929122
2323.4246370619535,2323.464896130636,2323.4647651094197
2317.7647512859103,2317.7896469116954,2317.7718876451254
2398.24414078176,2398.2736990184335,2398.242084063888
2399.233189391494,2399.2451683864742,2399.2290844911336
2401.5647091907263,2401.589056253508,2401.577939166427
2408.4875390237567,2408.509255176857,2408.500698260665
2407.0527865403888,2407.0959029421956,2407.0528683656453
2407.41210598886,2407.441599924937,2407.441478289962
2404.9447500056026,2404.9370463059095,2404.9206723207235
2403.9680391496418,2403.955160494223,2403.9439889711143
2402.73026088655,2402.758189560547,2402.740329913497
2403.285029966235,2403.331879727617,2403.3180862611534
2403.8631632053853,2403.87503581278,2403.885525531173
2404.5078763234615,2404.525173676833,2404.4873550599814
2407.1839666831493,2407.1851814680545,2407.1973074525595
2409.518320740461,2409.555946580395,2409.5496011537316
2411.820423358679,2411.819417622015,2411.8296753114464
2414.549511657953,2414.586094900295,2414.563700885177
2418.022142714262,2418.041466330811,2418.0577511781457
2419.546798938513,2419.5732342549413,2419.58467866838
2412.27105024457,2412.26169001393,2412.283626727462
2340.8129161608217,2340.820528058037,2340.812071399093
2320.9286614525317,2320.9476997294273,2320.9473981660603
2317.551260124445,2317.59769489102,2317.576293048263
2288.1585396969317,2288.179394758567,2288.1635943406823
2302.1304044425488,2302.1514320068804,2302.1230302613976
2297.9056136786935,2297.934525194093,2297.9085040467976
2303.9794959056376,2304.0156127580253,2303.9921408265827
2380.0509961926937,2380.067001334652,2380.0530761903524
2406.475314851999,2406.430402334854,2406.416648578048
2408.969992545843,2409.0264608182756,2408.982161883712
2412.377133435011,2412.4231146686525,2412.348968219161
2410.701509312391,2410.695543124601,2410.6810406678915
2410.7344256603715,2410.746114253327,2410.708552874923
2411.516956256628,2411.4889188417046,2411.482333697677
2411.12879722476,2411.096881780848,2411.104040850997
2410.3094884359834,2410.320930604711,2410.3096258729697
2410.6296722877023,2410.63480740048,2410.619138202071
2413.005955902338,2412.9785475165395,2412.9611148256063
2415.4528273189067,2415.441798022464,2415.430335406661
2417.4674004995823,2417.467826533392,2417.4387265199425
2418.67043559432,2418.689572618976,2418.6733368104697
2420.705432895422,2420.673747308627,2420.671410846114
2417.3777183949946,2417.4015736535935,2417.376824054122
2405.8885629832744,2405.9034048334506,2405.887038592696
2292.451802643537,2292.4766680271177,2292.4438919252157
2276.203800307512,2276.226713721528,2276.187616595626
2269.2577322447296,2269.283996206596,2269.239064807296
2264.7787783801555,2264.8072961703683,2264.758014087081
2268.6729348051545,2268.6972502262142,2268.6458328431845
2274.9720398056506,2274.9898567409064,2274.9469880098104
2296.1625852572915,2296.1606975213435,2296.1240794938803
2370.9970057713986,2370.986693249717,2370.9602917665243
2380.9358891761303,2380.9556932196765,2380.8750033754113
2408.111843675375,2408.111032722965,2408.067380999923
2415.066542121172,2415.061446720436,2414.9867010682824
2414.877002791166,2414.916066478267,2414.845701007247
2415.101721845865,2415.124959491268,2415.0554815858604
2416.171210998297,2416.2218828678874,2416.1834820741415
2417.4721220242977,2417.5140188605337,2417.4662387269736
2417.802695916891,2417.8169956640154,2417.744799823165
2419.8497488892076,2419.877322548702,2419.8219714540246
2423.530939699411,2423.501627069786,2423.4982901185754
2426.030097132921,2426.0472017318752,2426.0087790101766
2428.2755011570453,2428.2350578547266,2428.2579019349814
2430.5381055009366,2430.5670853481442,2430.541415118575
2433.402304629087,2433.423917584196,2433.3820504945515
2434.523435038328,2434.533070711866,2434.4894168275596
2429.9134806907177,2429.9058124334365,2429.9086343568565
2350.8016005694863,2350.808188304379,2350.7826671785115
2352.5383022820947,2352.556774066463,2352.51765573442
2342.648010956049,2342.6683453888445,2342.6283069413903
2340.1458244931696,2340.149627824202,2340.110510119796
2339.6293783438205,2339.6558977977184,2339.5968056291345
2346.9094254386423,2346.9450510502606,2346.876793536544
2335.677300966978,2335.697649212256,2335.638486842513
2411.8630849874016,2411.8938673228768,2411.809041156173
2412.736708101034,2412.750258830264,2412.679114703536
2416.0140708649155,2416.0207266331463,2415.946189288497
2420.075791045427,2420.119311779812,2420.0317520326375
2418.3073617613313,2418.299926437512,2418.2262634462118
2417.4339938652515,2417.4512045488505,2417.394019183517
2417.9976619780064,2417.9770032525807,2417.920190142989
2419.384373115301,2419.389160047546,2419.3405078309775
2420.0287638533114,2420.065557289198,2419.99392274797
2421.509925633669,2421.5062636018542,2421.513972186446
2423.8761550199984,2423.8686472044137,2423.869704913497
2426.388355413675,2426.3957328469305,2426.338925494552
2429.8829284632207,2429.865281654969,2429.8708050721884
2431.7284468805788,2431.7338882193712,2431.727879046798
2433.8672371304033,2433.9084198907763,2433.89102632463
2432.74457541585,2432.7565600157527,2432.7320746034384
2373.447295759916,2373.4732682616263,2373.448426989913
2329.755038114786,2329.771310645416,2329.7349690431356
2324.5332332670687,2324.5513963476565,2324.5162472718953
2334.9794958817956,2334.997296165004,2334.956270083785
2349.6124211013316,2349.634891106263,2349.5970630067586
2414.4538655221463,2414.4541096270827,2414.436456927657
2413.1181240165233,2413.0880712837725,2413.0677246278524
2412.333061393499,2412.344266018346,2412.3076999086143
2412.103782004118,2412.134325316623,2412.0738461488486
2411.3412456881997,2411.3736495763806,2411.320699481368
2411.8739250171184,2411.9058418677,2411.8296753114464
2415.3973913800714,2415.397754800394,2415.334042682052
2413.320404075384,2413.3410008028895,2413.2947003358604
2412.0244496428963,2412.0642846391347,2412.022260760665
2411.6791335785388,2411.69706974186,2411.6542849916223
2410.893809021711,2410.9142044917494,2410.8805041688684
2409.656962638497,2409.653029044047,2409.632137774825
2409.797762132287,2409.8059244380147,2409.7834549134973
2412.051581619382,2412.0781463668495,2412.066968097091
2414.109642527699,2414.123852621093,2414.109749469161
2416.1248201709986,2416.129672828391,2416.1250186342004
2418.0954489189385,2418.112457315698,2418.0921414369345
2420.998125451207,2421.0063951940087,2421.015313434005
2425.09335300982,2425.121387414709,2425.1008761781454
2424.095499394536,2424.0673118204622,2424.0691684144736
2419.1522645050286,2419.1503944740443,2419.137605304122
2356.625112698674,2356.6282872051743,2356.6195538514853
2321.9287028867006,2321.94273873575,2321.91569889009
2295.725819035172,2295.7472634331134,2295.719564074874
2335.500292482972,2335.5158080593496,2335.4712642091513
2399.8752730971573,2399.8715384916213,2399.8653042787314
2329.7081301361322,2329.7218006373196,2329.6911214631796
2402.349761739373,2402.3715051145105,2402.3310858339073
2404.3851754480597,2404.4235445127633,2404.353233050704
2409.3867275482417,2409.4080109179763,2409.3948449891805
2415.915420885682,2415.9553736910966,2415.8980429261924
2417.9658185511826,2417.9614826843886,2417.937385272384
2420.3309061747786,2420.389937836006,2420.3343863099813
2423.392153401971,2423.4097729758173,2423.3744851869346
2424.1721922689676,2424.1850894943623,2424.1517050355674
2424.608669692278,2424.587650454119,2424.5987783998253
